coding	name	Des	propsType	kinds	useLevel	useNeedItem	iconBackgroundColor	canSell	canOverlap	canUse	canUseSome	needLog	sortLevel	icon	bigIcon70	icon_FT	icon_US	icon_SA	icon_RU	icon_TK	icon_PL	icon_Fr	icon_EN	icon_Esp	icon_Rutt	use	nameColor	saleBack	salePrice	saleBack2	salePrice2	doubleclick	minutes	timeoutCoding	invaluable	pbp	showGoods	kuaFuUse	jiaMi	title
26420	（五）福利宝箱04	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang4												打开后获得金币+2000000，天灵石*20，玄铁*10	紫色	0	0	0	0	0			0	0	0	1	0	0
26421	（五）福利宝箱05	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang5												打开后获得金币+2500000，天灵石*40，玄铁*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26422	（五）福利宝箱06	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang6												打开后获得金币+3000000，天灵石*40，玄铁*20，古龙血*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26423	（五）福利宝箱07	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang7												打开后获得金币+4000000，天灵石*60，玄铁*30，古龙血*30	紫色	0	0	0	0	0			0	0	0	1	0	0
26424	（六）福利宝箱01	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang1												打开后获得金币+1000000	紫色	0	0	0	0	0			0	0	0	1	0	0
26425	（六）福利宝箱02	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang2												打开后获得金币+1000000，天灵石*10	紫色	0	0	0	0	0			0	0	0	1	0	0
26426	（六）福利宝箱03	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang3												打开后获得金币+1500000，天灵石*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26427	（六）福利宝箱04	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang4												打开后获得金币+2000000，天灵石*20，玄铁*10	紫色	0	0	0	0	0			0	0	0	1	0	0
26428	（六）福利宝箱05	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang5												打开后获得金币+2500000，天灵石*40，玄铁*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26429	（六）福利宝箱06	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang6												打开后获得金币+3000000，天灵石*40，玄铁*20，古龙血*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26430	（六）福利宝箱07	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang7												打开后获得金币+4000000，天灵石*60，玄铁*30，古龙血*30	紫色	0	0	0	0	0			0	0	0	1	0	0
26431	（七）福利宝箱01	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang1												打开后获得金币+1000000	紫色	0	0	0	0	0			0	0	0	1	0	0
26432	（七）福利宝箱02	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang2												打开后获得金币+1000000，天灵石*10	紫色	0	0	0	0	0			0	0	0	1	0	0
26433	（七）福利宝箱03	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang3												打开后获得金币+1500000，天灵石*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26434	（七）福利宝箱04	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang4												打开后获得金币+2000000，天灵石*20，玄铁*10	紫色	0	0	0	0	0			0	0	0	1	0	0
26435	（七）福利宝箱05	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang5												打开后获得金币+2500000，天灵石*40，玄铁*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26436	（七）福利宝箱06	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang6												打开后获得金币+3000000，天灵石*40，玄铁*20，古龙血*20	紫色	0	0	0	0	0			0	0	0	1	0	0
26437	（七）福利宝箱07	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang7												打开后获得金币+4000000，天灵石*60，玄铁*30，古龙血*30	紫色	0	0	0	0	0			0	0	0	1	0	0
26438	白羊座女神（紫）	礼包	1	1	80		3	0	1	1	1	1	4990	xztfk7												打开后可获得：#H紫色白羊座女神天赋卡*1	紫色	0	0	0	0	0			0	0	0	1	1	0
26439	白羊座女神（橙）	礼包	1	1	80		5	0	1	1	1	1	4990	xztfk7												打开后可获得：#H橙色白羊座女神天赋卡*1	橙色	0	0	0	0	0			0	0	0	1	1	0
26440	新手礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*50、坐骑培养石*5、一级宝石礼盒*5、小喇叭*1、一星召唤令*1	蓝色	0	0	0	0	0			0	0	0	1	0	0
26441	巴哈专属礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*50、金币*150000、虎牙*5、一级宝石礼盒*3	蓝色	0	0	0	0	0			0	0	0	1	0	0
26442	奇摩专属礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*50、小经验果*5、一星召唤令*1、坐骑培养石*3	蓝色	0	0	0	0	0			0	0	0	1	0	0
26443	基地CB专属礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*50、坐骑培养石*5、小喇叭*1、小经验果*3	蓝色	0	0	0	0	0			0	0	0	1	0	0
26444	基地OB专属礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*150、一星召唤令*1、大经验果*5、宝石小礼盒*1	蓝色	0	0	0	0	0			0	0	0	1	0	0
26445	媒体专属礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*50、一级龙晶*20、一级宝石礼盒*3、金币*100000	蓝色	0	0	0	0	0			0	0	0	1	0	0
26446	初阶幸运石	道具	1	1	1		1	0	1	0	0	1	4680	xingyunshi01												在宠物进化中使用，增加修行额外成功率10%#H获得途径：许愿池	绿色	0	0	0	0	openPetXX			0	0	0	1	0	0
26447	中阶幸运石	道具	1	1	1		2	0	1	0	0	1	4680	xingyunshi02												在宠物进化中使用，增加修行额外成功率20%#H获得途径：许愿池	蓝色	0	0	0	0	openPetXX			0	0	0	1	0	0
26448	高阶幸运石	道具	1	1	1		3	0	1	0	0	1	4680	xingyunshi03												在宠物进化中使用，增加修行额外成功率30%#H获得途径：许愿池	紫色	0	0	0	0	openPetXX			0	0	0	1	1	0
26449	顶阶幸运石	道具	1	1	1		4	0	1	0	0	1	4680	xingyunshi04												在宠物进化中使用，增加修行额外成功率40%#H获得途径：许愿池	黄色	0	0	0	0	openPetXX			0	0	0	1	1	0
26450	许愿币	道具	1	1	1		3	0	1	0	0	1	4680	xuyuanbi												在许愿池中使用，可代替神石进行许愿	紫色	0	0	0	0	WishPool			0	0	0	1	1	0
26451	龙心	神龙进阶	1	1	1		4	1	1	0	0	1	4840	longxin												用于神龙进阶	黄色	0	3000	0	0	OPEN_Sl			0	0	0	1	1	0
26452	一级龙血	神龙经验	1	1	1		1	1	1	0	0	1	4830	long1												使用后可以获得1000经验	绿色	0	200	0	0	OPEN_Sl			0	0	0	1	0	0
26453	二级龙血	神龙经验	1	1	1		1	1	1	0	0	1	4830	long2												使用后可以获得10000经验	蓝色	0	300	0	0	OPEN_Sl			0	0	0	1	0	0
26454	三级龙血	神龙经验	1	1	1		2	1	1	0	0	1	4830	long3												使用后可以获得20000经验	紫色	0	400	0	0	OPEN_Sl			0	0	0	1	0	0
26455	四级龙血	神龙经验	1	1	1		5	1	1	0	0	1	4830	long4												使用后可以获得40000经验	黄色	0	500	0	0	OPEN_Sl			0	0	0	1	1	0
26456	五级龙血	神龙经验	1	1	1		4	1	1	0	0	1	4830	long5												使用后可以获得100000经验	黄色	0	700	0	0	OPEN_Sl			0	0	0	1	1	0
26457	六级龙血	神龙经验	1	1	1		6	1	1	0	0	1	4830	long6												使用后可以获得200000经验	黄色	0	850	0	0	OPEN_Sl			0	0	0	1	1	0
26458	射手座女神（紫）	礼包	1	1	80		3	0	1	1	1	1	4990	xztfk11												打开后可获得：#H紫色射手座女神天赋卡*1	紫色	0	0	0	0	0			0	0	0	1	1	0
26459	射手座女神（橙）	礼包	1	1	80		5	0	1	1	1	1	4990	xztfk11												打开后可获得：#H橙色射手座女神天赋卡*1	橙色	0	0	0	0	0			0	0	0	1	1	0
26460	周卡	数值	1	2	32		3	0	1	0	0	1	1200	zhouka												周卡	紫色	0	0	0	0	0			0	0	0	1	1	0
26461	月卡	数值	1	2	32		3	0	1	0	0	1	1200	yueka												月卡	紫色	0	0	0	0	0			0	0	0	1	1	0
26462	半年卡	数值	1	2	32		3	0	1	0	0	1	1200	bannianka												半年卡	紫色	0	0	0	0	0			0	0	0	1	1	0
26463	季卡	数值	1	2	32		3	0	1	0	0	1	1200	jika												季卡	紫色	0	0	0	0	0			0	0	0	1	1	0
26464	年卡	数值	1	2	32		3	0	1	0	0	1	1200	nianka												年卡	紫色	0	0	0	0	0			0	0	0	1	1	0
26465	金条	礼包	1	1	60		5	0	1	1	1	1	4990	jintiao												使用后获得金币+1000000	橙色	0	0	0	0	0			0	0	0	1	1	0
26466	宝石优惠小礼包	礼包	1	1	1		4	1	0	1	0	1	4990	tuangoulibao01												开启需花费88神石，开启后可获得四级宝石礼盒+1，二级宝石礼盒+1，宝石优惠卡+1，金币+188000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26467	占卜优惠小礼包	礼包	1	1	50		4	1	0	1	0	1	4990	tuangoulibao02												开启需花费148神石，开启后可获得占卜令+1，高级占卜优惠卡+1，金币+320000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26468	符文优惠小礼包	礼包	1	1	1		4	1	0	1	0	1	4990	tuangoulibao03												开启需花费88神石，开启后获得四级符文礼盒+1，宝石优惠卡+1，金币+188000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26469	羽翼培养优惠小礼包	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费88神石，开启后获得羽翼培养石+12，宝石优惠卡+1，金币+188000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26470	宠物培养优惠小礼包	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi2												开启需花费88神石，开启后获得宠物圣果+12，宝石优惠卡+1，金币+188000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26471	爱玩精英礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*20、坐骑培养石*5、姻缘石*5	蓝色	0	0	0	0	0			0	0	0	1	0	0
26472	周卡礼包	礼包	1	1	1		4	1	0	1	0	1	4990	tuangoulibao01												开启可获得坐骑培养石+1	黄色	0	10000	0	0	0			0	0	0	1	1	0
26473	月卡礼包	礼包	1	1	1		4	1	0	1	0	1	4990	tuangoulibao02												开启可获得与自身等级对应的龙晶+5，坐骑培养石+1	黄色	0	10000	0	0	0			0	0	0	1	1	0
26474	半年卡礼包	礼包	1	1	1		4	1	0	1	0	1	4990	tuangoulibao03												开启可获得与自身等级对应的龙晶+5，坐骑培养石+1，一级命魂礼盒+1	黄色	0	10000	0	0	0			0	0	0	1	1	0
26475	季卡礼包	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启可获得与自身等级对应的龙晶+10，坐骑培养石+2，一级命魂礼盒+2	黄色	0	10000	0	0	0			0	0	0	1	1	0
26476	年卡礼包	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi2												开启可获得与自身等级对应的龙晶+10，坐骑培养石+2，一级命魂礼盒+2，一级宝石礼盒+1	黄色	0	10000	0	0	0			0	0	0	1	1	0
26477	圣殿感恩礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*50、一级龙晶*30、一阶天灵石*10、金币*100000	蓝色	0	0	0	0	0			0	0	0	1	0	0
26478	黄金宝箱钥匙	道具	1	1	45		5	0	1	0	0	1	4680	huangjinyaoshi												用于开启黄金宝箱，消耗黄金宝箱钥匙可开启黄金宝箱。	橙色	0	0	0	0	0			0	0	0	1	1	0
26479	装备附魔石	道具	1	1	60		4	0	1	1	0	1	4680	zbfms												用于提升装备附魔等级，提升装备强化属性#H获得途径：开启装备附魔宝箱（宝箱可在商城购买）	黄色	0	0	0	0	ZBFM			0	0	0	1	1	0
26480	英雄徽章	道具	1	1	60		3	0	1	1	0	1	4680	yxhz												可以用于在徽章商店中兑换珍稀道具	紫色	0	0	0	0	OPEN_HEROFORUMSHOP			0	0	0	1	1	0
26481	狮子座女神（紫）	礼包	1	1	80		3	0	1	1	1	1	4990	xztfk5												打开后可获得：#H紫色狮子座女神天赋卡*1	紫色	0	0	0	0	0			0	0	0	1	1	0
26482	狮子座女神（橙）	礼包	1	1	80		5	0	1	1	1	1	4990	xztfk5												打开后可获得：#H橙色狮子座女神天赋卡*1	橙色	0	0	0	0	0			0	0	0	1	1	0
26483	十级宝石礼盒	礼包	1	1	1		6	0	1	1	1	1	4990	lihebaoshi2												打开获得一个十级宝石。	红色	0	1	0	0	0			0	0	0	1	1	0
26484	装备附魔宝箱钥匙	道具	1	1	60		3	0	1	0	0	1	4680	zbfmbxyaoshi												用于开启装备附魔宝箱	紫色	0	0	0	0	0			0	0	0	1	1	0
26485	装备附魔宝箱	礼包	1	1	60	26484	3	0	1	1	1	1	4990	lihebaoshi2												开启需消耗一个装备附魔宝箱钥匙，开启后可获得1~10个装备附魔石	紫色	0	0	0	0	0			0	0	0	1	1	0
26486	七级宝石	数值	1	2	1		5	0	1	0	0	1	1200	baoshifagong7												打开获得一个七级宝石。	橙色	0	0	0	0	0			0	0	0	1	1	0
26487	七级符文	数值	1	2	1		5	0	1	0	0	1	1200	fuwenzhengyi7												打开获得一个七级符文。	橙色	0	0	0	0	0			0	0	0	1	1	0
26488	十级宝石	数值	1	2	1		6	0	1	0	0	1	1200	baoshiwugong10												打开获得一个十级宝石。	红色	0	0	0	0	0			0	0	0	1	1	0
26489	圣器精炼优惠小礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费88神石，开启后获得洗练锁*12，金币+288000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26490	宝石超值礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi2												开启需花费888神石，开启后获得四级宝石礼盒*10，金币+2880000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26491	宠物培养超值礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费888神石，开启后获得宠物圣果*100，金币+2880000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26492	羽翼培养超值礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费888神石，开启后获得羽翼培养石*100，金币+2880000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26493	圣器精炼超值礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi2												开启需花费888神石，开启后获得洗练锁*100，金币+2880000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26494	符文超值礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费888神石，开启后获得四级符文礼盒*10，金币+2880000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26495	宝石优惠小礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi2												开启需花费88神石，开启后获得四级符文礼盒*1，二级宝石礼盒*1，宝石优惠券*1，金币+288000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26496	羽翼培养优惠小礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费88神石，开启后获得羽翼培养石*12，宝石优惠券*1，金币+288000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26497	宠物培养优惠小礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi2												开启需花费88神石，开启后获得宠物圣果*12，宝石优惠券*1，金币+288000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26498	符文优惠小礼盒	礼包	1	1	1		4	1	0	1	0	1	4990	lihebaoshi1												开启需花费88神石，开启后获得四级符文礼盒*1，宝石优惠券*1，金币+288000	黄色	0	10000	0	0	0	4320		0	0	0	1	1	0
26499	龙骑粉丝礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：金币*100000、魔晶*50、坐骑培养石*10、一星召唤令*2、一级宝石礼盒*2	蓝色	0	0	0	0	0			0	0	0	1	0	0
26500	龙鳞	英雄进化	1	1	120		3	1	1	1	0	1	4940	longlin												用于6星英雄进化。#H获得途径：副本、副本商店兑换	紫色	0	1000	0	0	YXJINJIE			0	0	0	1	1	0
26511	六星归元精魄	英雄兑换	1	1	120		3	1	1	1	0	1	4970	guiyuanjingpo6												用于兑换六星紫色英雄#H获得途径：解雇六星紫色,橙色英雄	紫色	0	600000	0	0	YXDH			0	0	0	1	1	0
26512	VIP尊享礼包	礼包	1	1	1		2	0	0	1	1	1	4990	tuangoulibao01												打开后可获得：魔晶*100、坐骑培养石*20、高级占卜优惠卡*2	蓝色	0	0	0	0	0			0	0	0	1	0	0
26513	灭世剑卷轴	装备进阶	1	4	120		3	1	1	1	0	1	4920	120juanzhouwuqi												用于120级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	5000	0	0	ZBSJ			0	0	0	1	1	0
26514	灭世头盔卷轴	装备进阶	1	4	120		3	1	1	1	0	1	4920	120juanzhoutoukui												用于120级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	5000	0	0	ZBSJ			0	0	0	1	1	0
26515	灭世铠甲卷轴	装备进阶	1	4	120		3	1	1	1	0	1	4920	120juanzhouyifu												用于120级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	5000	0	0	ZBSJ			0	0	0	1	1	0
26516	灭世战靴卷轴	装备进阶	1	4	120		3	1	1	1	0	1	4920	120juanzhouxuezi												用于120级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	5000	0	0	ZBSJ			0	0	0	1	1	0
26517	灭世戒指卷轴	装备进阶	1	4	120		3	1	1	1	0	1	4920	120juanzhoujiezhi												用于120级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	5000	0	0	ZBSJ			0	0	0	1	1	0
26518	灭世手镯卷轴	装备进阶	1	4	120		3	1	1	1	0	1	4920	120juanzhoushouzu												用于120级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	5000	0	0	ZBSJ			0	0	0	1	1	0
26519	烈阳长弓图纸	神器升阶	1	4	120		3	1	1	1	0	1	4770	120tuzhichanggong													紫色	0	10000	0	0	OPEN_XZ_SJ			0	0	0	1	1	0
26520	烈阳战斧图纸	神器升阶	1	4	120		3	1	1	1	0	1	4770	120tuzhizhanfu													紫色	0	10000	0	0	OPEN_XZ_SJ			0	0	0	1	1	0
26521	烈阳战锤图纸	神器升阶	1	4	120		3	1	1	1	0	1	4770	120tuzhizhanchui													紫色	0	10000	0	0	OPEN_XZ_SJ			0	0	0	1	1	0
26522	烈阳匕首图纸	神器升阶	1	4	120		3	1	1	1	0	1	4770	120tuzhibishou													紫色	0	10000	0	0	OPEN_XZ_SJ			0	0	0	1	1	0
26523	烈阳圣枪图纸	神器升阶	1	4	120		3	1	1	1	0	1	4770	120tuzhishengqiang													紫色	0	10000	0	0	OPEN_XZ_SJ			0	0	0	1	1	0
26524	烈阳弯刀图纸	神器升阶	1	4	120		3	1	1	1	0	1	4770	120tuzhiwandao													紫色	0	10000	0	0	OPEN_XZ_SJ			0	0	0	1	1	0
26525	六星召唤令	英雄兑换	1	1	120		4	1	1	1	0	1	4970	zhaohuanling6												可用于六星英雄祭坛英雄召唤一次，有机会抽到紫色英雄	黄色	0	10000	0	0	YXJT			0	0	0	1	1	0
26526	贵族8高级至尊礼盒	礼包	1	1	80		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(2)	黄色	0	0	0	0	0			0	0	0	1	1	0
26527	贵族8高级至尊礼盒(2)	礼包	1	1	85		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(3)	黄色	0	0	0	0	0			0	0	0	1	1	0
26528	贵族8高级至尊礼盒(3)	礼包	1	1	90		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(4)	黄色	0	0	0	0	0			0	0	0	1	1	0
26529	贵族8高级至尊礼盒(4)	礼包	1	1	95		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(5)	黄色	0	0	0	0	0			0	0	0	1	1	0
26530	贵族8高级至尊礼盒(5)	礼包	1	1	100		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(6)	黄色	0	0	0	0	0			0	0	0	1	1	0
26531	贵族8高级至尊礼盒(6)	礼包	1	1	105		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(7)	黄色	0	0	0	0	0			0	0	0	1	1	0
26532	贵族8高级至尊礼盒(7)	礼包	1	1	110		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(8)	黄色	0	0	0	0	0			0	0	0	1	1	0
26533	贵族8高级至尊礼盒(8)	礼包	1	1	115		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+100，贵族8高级至尊礼盒(9)	黄色	0	0	0	0	0			0	0	0	1	1	0
26534	贵族8高级至尊礼盒(9)	礼包	1	1	120		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1000，打开当前礼盒可获得魔晶+200	黄色	0	0	0	0	0			0	0	0	1	1	0
26535	贵族9高级至尊礼盒	礼包	1	1	80		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(2)	黄色	0	0	0	0	0			0	0	0	1	1	0
26536	贵族9高级至尊礼盒(2)	礼包	1	1	85		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(3)	黄色	0	0	0	0	0			0	0	0	1	1	0
26537	贵族9高级至尊礼盒(3)	礼包	1	1	90		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(4)	黄色	0	0	0	0	0			0	0	0	1	1	0
26538	贵族9高级至尊礼盒(4)	礼包	1	1	95		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(5)	黄色	0	0	0	0	0			0	0	0	1	1	0
26539	贵族9高级至尊礼盒(5)	礼包	1	1	100		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(6)	黄色	0	0	0	0	0			0	0	0	1	1	0
26540	贵族9高级至尊礼盒(6)	礼包	1	1	105		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(7)	黄色	0	0	0	0	0			0	0	0	1	1	0
26541	贵族9高级至尊礼盒(7)	礼包	1	1	110		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(8)	黄色	0	0	0	0	0			0	0	0	1	1	0
26542	贵族9高级至尊礼盒(8)	礼包	1	1	115		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+150，贵族9高级至尊礼盒(9)	黄色	0	0	0	0	0			0	0	0	1	1	0
26543	贵族9高级至尊礼盒(9)	礼包	1	1	120		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+1500，打开当前礼盒可获得魔晶+300	黄色	0	0	0	0	0			0	0	0	1	1	0
26544	贵族10高级至尊礼盒	礼包	1	1	80		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(2)	黄色	0	0	0	0	0			0	0	0	1	1	0
26545	贵族10高级至尊礼盒(2)	礼包	1	1	85		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(3)	黄色	0	0	0	0	0			0	0	0	1	1	0
26546	贵族10高级至尊礼盒(3)	礼包	1	1	90		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(4)	黄色	0	0	0	0	0			0	0	0	1	1	0
26547	贵族10高级至尊礼盒(4)	礼包	1	1	95		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(5)	黄色	0	0	0	0	0			0	0	0	1	1	0
26548	贵族10高级至尊礼盒(5)	礼包	1	1	100		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(6)	黄色	0	0	0	0	0			0	0	0	1	1	0
26549	贵族10高级至尊礼盒(6)	礼包	1	1	105		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(7)	黄色	0	0	0	0	0			0	0	0	1	1	0
26550	贵族10高级至尊礼盒(7)	礼包	1	1	110		4	0	1	1	1	1	4990	jiehunlibao1												礼盒共可获得魔晶+2000，打开当前礼盒可获得魔晶+200，贵族10高级至尊礼盒(8)	黄色	0	0	0	0	0			0	0	0	1	1	0
