killCnt	minLevel	maxLevel	rewardMoney	rewardExp	rewardMoney_fcm	rewardExp_fcm
361	160	179	1051600	766420	525800	383210
362	160	179	1053200	767380	526600	383690
363	160	179	1054800	768340	527400	384170
364	160	179	1056400	769300	528200	384650
365	160	179	1058000	770260	529000	385130
366	160	179	1059600	771220	529800	385610
367	160	179	1061200	772180	530600	386090
368	160	179	1062800	773140	531400	386570
369	160	179	1064400	774100	532200	387050
370	160	179	1066000	775060	533000	387530
371	160	179	1067600	776020	533800	388010
372	160	179	1069200	776980	534600	388490
373	160	179	1070800	777940	535400	388970
374	160	179	1072400	778900	536200	389450
375	160	179	1074000	779860	537000	389930
376	160	179	1075600	780820	537800	390410
377	160	179	1077200	781780	538600	390890
378	160	179	1078800	782740	539400	391370
379	160	179	1080400	783700	540200	391850
380	160	179	1082000	784660	541000	392330
381	160	179	1083600	785620	541800	392810
382	160	179	1085200	786580	542600	393290
383	160	179	1086800	787540	543400	393770
384	160	179	1088400	788500	544200	394250
385	160	179	1090000	788800	545000	394400
386	160	179	1091600	789760	545800	394880
387	160	179	1093200	790720	546600	395360
388	160	179	1094800	791680	547400	395840
389	160	179	1096400	792640	548200	396320
390	160	179	1098000	793600	549000	396800
391	160	179	1099600	794560	549800	397280
392	160	179	1101200	795520	550600	397760
393	160	179	1102800	796480	551400	398240
394	160	179	1104400	797440	552200	398720
395	160	179	1106000	798400	553000	399200
396	160	179	1107600	799360	553800	399680
397	160	179	1109200	800320	554600	400160
398	160	179	1110800	801280	555400	400640
399	160	179	1112400	802240	556200	401120
400	160	179	1114000	803200	557000	401600
401	160	179	1115600	804160	557800	402080
402	160	179	1117200	805120	558600	402560
403	160	179	1118800	806080	559400	403040
404	160	179	1120400	807040	560200	403520
405	160	179	1122000	808000	561000	404000
406	160	179	1123600	808960	561800	404480
407	160	179	1125200	809920	562600	404960
408	160	179	1126800	810880	563400	405440
409	160	179	1128400	811840	564200	405920
410	160	179	1130000	812800	565000	406400
411	160	179	1131600	813760	565800	406880
412	160	179	1133200	814720	566600	407360
413	160	179	1134800	815680	567400	407840
414	160	179	1136400	816640	568200	408320
415	160	179	1138000	817600	569000	408800
416	160	179	1139600	818560	569800	409280
417	160	179	1141200	819520	570600	409760
418	160	179	1142800	820480	571400	410240
419	160	179	1144400	821440	572200	410720
420	160	179	1146000	822400	573000	411200
421	160	179	1147600	823360	573800	411680
422	160	179	1149200	824320	574600	412160
423	160	179	1150800	825280	575400	412640
424	160	179	1152400	826240	576200	413120
425	160	179	1154000	827200	577000	413600
426	160	179	1155600	828160	577800	414080
427	160	179	1157200	829120	578600	414560
428	160	179	1158800	830080	579400	415040
429	160	179	1160400	831040	580200	415520
430	160	179	1162000	832000	581000	416000
431	160	179	1163600	832960	581800	416480
432	160	179	1165200	833920	582600	416960
433	160	179	1166800	834880	583400	417440
434	160	179	1168400	835840	584200	417920
435	160	179	1170000	836800	585000	418400
436	160	179	1171600	837760	585800	418880
437	160	179	1173200	838720	586600	419360
438	160	179	1174800	839680	587400	419840
439	160	179	1176400	840640	588200	420320
440	160	179	1178000	841600	589000	420800
441	160	179	1179600	842560	589800	421280
442	160	179	1181200	843520	590600	421760
443	160	179	1182800	844480	591400	422240
444	160	179	1184400	845440	592200	422720
445	160	179	1186000	846400	593000	423200
446	160	179	1187600	847360	593800	423680
447	160	179	1189200	848320	594600	424160
448	160	179	1190800	849280	595400	424640
449	160	179	1192400	850240	596200	425120
450	160	179	1194000	851200	597000	425600
451	160	179	1195600	852160	597800	426080
452	160	179	1197200	853120	598600	426560
453	160	179	1198800	854080	599400	427040
454	160	179	1200400	855040	600200	427520
455	160	179	1202000	856000	601000	428000
456	160	179	1203600	856960	601800	428480
457	160	179	1205200	857920	602600	428960
458	160	179	1206800	858880	603400	429440
459	160	179	1208400	859840	604200	429920
460	160	179	1210000	860800	605000	430400
461	160	179	1211600	861760	605800	430880
462	160	179	1213200	862720	606600	431360
463	160	179	1214800	863680	607400	431840
464	160	179	1216400	864640	608200	432320
465	160	179	1218000	865600	609000	432800
466	160	179	1219600	866560	609800	433280
467	160	179	1221200	867520	610600	433760
468	160	179	1222800	868480	611400	434240
469	160	179	1224400	869440	612200	434720
470	160	179	1226000	870400	613000	435200
471	160	179	1227600	871360	613800	435680
472	160	179	1229200	872320	614600	436160
473	160	179	1230800	873280	615400	436640
474	160	179	1232400	874240	616200	437120
475	160	179	1234000	875200	617000	437600
476	160	179	1235600	876160	617800	438080
477	160	179	1237200	877120	618600	438560
478	160	179	1238800	878080	619400	439040
479	160	179	1240400	879040	620200	439520
480	160	179	1242000	880000	621000	440000
481	160	179	1243600	880960	621800	440480
482	160	179	1245200	881920	622600	440960
483	160	179	1246800	882880	623400	441440
484	160	179	1248400	883840	624200	441920
485	160	179	1250000	884800	625000	442400
486	160	179	1251600	885760	625800	442880
487	160	179	1253200	886720	626600	443360
488	160	179	1254800	887680	627400	443840
489	160	179	1256400	888640	628200	444320
490	160	179	1258000	889600	629000	444800
491	160	179	1259600	890560	629800	445280
492	160	179	1261200	891520	630600	445760
493	160	179	1261200	892480	630600	446240
494	160	179	1261200	893440	630600	446720
495	160	179	1261200	894400	630600	447200
496	160	179	1261200	895360	630600	447680
497	160	179	1261200	896320	630600	448160
498	160	179	1261200	897280	630600	448640
499	160	179	1261200	898240	630600	449120
500	160	179	1261200	899200	630600	449600
