messageId	desc	RussiaDesc
jjc004	声望:{0}<br/>金币:{1}<br/><font color='{2}'>{3}:</font>{4}<br/><font color='{5}'>{6}:</font>{7}<br/><font color='#FFFF00'>{8}</font>	Престиж: {0}<br/> Золото: {1}<br/><font color='{2}'>{3}:</font>{4}<br/><font color='{5}'>{6}:</font>{7}<br/><font color='#FFFF00'>{8}</font>
zuduitips	加入队伍	Вступить в отряд
xianshiLB	确认消耗1神石打开限时礼包吗？	Вы уверены, что хотите потратить один бален, чтобы открыть коробку с таймером?
guoshiLB	礼包已过时	Срок действия коробки истек.
coolTime001	<font color='#66FF00'><a href='event:'><u>{0}</u></a></font>	<font color='#66FF00'><a href='event:'><u>{0}</u></a></font>
coolTime002	<font color='#ffffff'><a href='event:'><u>{0}</u></a></font>	<font color='#ffffff'><a href='event:'><u>{0}</u></a></font>
ghfbjyg	当前已经没有挑战精英怪的次数了，每天14:00重置次数。	У вас не осталось попыток вызова. Попытки обнуляются каждый день в 14:00.
hz1	查看黄钻特权	Просмотр привилегий VIP
hz2	您尚未达到{0}级，请继续努力升级	Вы не достигли {0} ур. Пожалуйста, повысьте свой уровень.
hz3	请先领取上一级的黄钻成长礼包	Пожалуйста, сначала получите подарочную коробку повышения VIP предыдущего уровня.
fb_022	等级不够，不能购买次数哟	Требуемый уровень не достигнут, невозможно купить попытки.
jjc005	是否使用{0}神石或魔晶，增加一次挑战机会?	Вы уверены, что хотите потратить {0} баленов или сапфиров, чтобы добавить 1 попытку?
ylsd1	#C(#ffffff)前往#U#C(#00FF00)#A(#K(CHQS))地狱斧王	#C(#ffffff)Идти к #U#C(#00FF00)#A(#K(CHQS)) Крушителю
ylsd2	需先通关地狱斧王副本	Сначала зачистите подземелье Радужного рыцаря.
ylsd3	{0}等级开启	Разблокируется на {0} ур.
ylsd4	请先通关前置副本	Сначала зачистите предыдущее подземелье.
ylsd5	贵族{0}用户每天可购买{1}次行动力。#H今日剩余购买次数：{2}次	Игрок VIP{0} может купить {1} попыток каждый день. #H Осталось покупок: {2}
ylsd6	没有足够的行动力	Не хватает попыток!
ylsd7	是否使用{0}神石或魔晶，购买1点行动力。	Вы уверены, что хотите потратить {0} баленов или сапфиров, чтобы купить одну попытку?
ylsd8	购买成功	Удачная покупка!
ylsd9	挑战胜利消耗1点行动力。	После каждой победы будет сниматься одна попытка.
ylsd10	1、挑战副本，胜利需消耗1点行动力，失败则不消耗行动力。#H2、需通关前置副本开启下一个副本，通关前置章节开启下一章节。#H3、玩家每日可额外购买行动力，贵族等级越高购买的数量越多。#H4、每日0点重置行动力和额外购买次数。	1. Если вы победите в сражении в подземелье, то будет снята одна попытка. При проигрыше попытки не снимаются.#H2. Вам необходимо пройти полностью предыдущее подземелье, чтобы открыть следующее, а также пройти всю главу, чтобы разблокировать следующую.#H3. Вы можете ежедневно покупать дополнительные попытки. Чем выше ваш VIP уровень, тем больше попыток вы можете купить.#H4. Бесплатные попытки и число покупки попыток сбрасываются каждый день в 00:00.
ylsd11	{0}[少将]	{0}[Солдат]
ylsd12	{0}[中将]	{0}[Капитан]
ylsd13	{0}[上将]	{0}[Майор]
ylsd14	{0}[大将]	{0}[Полковник]
ylsd15	{0}[元帅]	{0}[Генерал]
ylsd16	级开启	Разблокируется на 80 ур.
ylsd17	等级不足80,无法开启	Ваш уровень меньше 80, нельзя открыть.
petTips	宠物（W）	Питомец (W)
xiazhenpet	请先解除该英雄的宠物	Пожалуйста, отпустите питомца.
pet1	属性已达最大值	Достигнуты максимальные показатели.
pet2	是否花费10神石进行培养？	Вы уверены, что хотите потратить {0} баленов на тренировку?
pet3	神石不足	Не хватает баленов!
pet4	宠物当前所有属性达到最大值时，可以升星	Питомец может быть улучшен, только когда все текущие показатели будут прокачаны по максимуму.
pet5	升星成功	Питомец успешно улучшен!
pet6	培养成功，属性提升{0}	Тренировка прошла успешно. Показатель увеличен на {0}.
pet7	培养{0}次，成功{1}次，失败{2}次	Проведено {0} тренировок. Среди них {1} удачных и {2} неудачных.
pet8	1.同类型的宠物之灵最多携带1种。#H2.宠物之灵升级需要宠物精华。#H3.每种宠物之灵增加宠物基本属性的百分比	1. Один персонаж не может использовать нескольких питомцев. #H2. Для повышения уровня души питомца требуется эссенция питомца.#H3. Каждый тип духа питомца прибавляет процент к основным характеристикам питомца.
pet9	#C(#ffffff)1.每次培养消耗10神石，成功后会提升相应属性#H#C(#66FF00)2.培养有可能失败#n#H3.培养失败后会获得一定幸运值#H4.幸运值越高培养成功率越高#H5.当所有属性培养到最大值时宠物便可以升星。	"#C(#ffffff)1. Одна тренировка стоит 20 баленов. Успешная 
тренировка повысит характеристику .#C(#66FF00)2. Тренировка питомца не всегда бывает успешной.#n3. Если тренировка не удалась, вы увеличите процент успеха следующий тренировки, этой же характеристики."
pet10	{0}数量：{1}	{0}: {1}
pet11	幸运值越高，成功率越高，当前成功率为{0}%	Чем больше ваша удача, тем выше процент успеха. Процент успеха - {0}%.
pet12	宠物当前已为最高星数，无法继续升星	Достигнуты максимальные показатели питомца. Дальнейшее улучшение невозможно.
pet13	当前已为最高级	Максимальный уровень достигнут.
pet14	需要贵族1级或以上	Необходим VIP1 и выше
pet15	是否花费48神石开启转转乐?	Вы уверены, что хотите потратить 80 баленов на вращение колеса?
pet16	宠物	Питомец
pet17	当前已是该宠物外形	В настоящее время это последняя форма питомца.
pet18	宠物{0}阶	Уровень питомца {0}
pet19	宠物星级需要达到{0}	Количество звезд питомца должно достигнуть {0}
pet20	前修行进度已经满了，先去进阶吧	Ваш питомец вырос.
