messageId	desc	FTdesc
qyfb18	您已经在队伍当中了哟！	您已經在隊伍當中了喲！
qyfb19	您已经创建队伍了哟！	您已經創建隊伍了喲！
qyfb20	邀请成功，恋人正在换衣服，稍等下哟	邀請成功，戀人正在換衣服，稍等下喲
qyfb21	您的爱人不在，一个人也可以去闯关哟	您的愛人不在，一個人也可以去闖關喲
qyfb22	获得Buff：#C(#fefb00){0}#n	獲得Buff：#C(#fefb00){0}#n
qyfb23	当前没有队伍，您可以创建队伍	當前沒有隊伍，您可以創建隊伍
qyfb24	只有创建队伍后才可以邀请伴侣	只有創建隊伍後才可以邀請伴侶
qyfb25	当前次数不足，成为贵族可以购买更多的挑战次数	當前次數不足，成為貴族可以購買更多的挑戰次數
qyfb26	贵族{0}用户每天可购买{1}次。#H今日剩余购买次数：{2}次	貴族{0}用戶每天可購買{1}次。#H今日剩餘購買次數：{2}次
qyfb27	您还不是贵族，没有额外购买次数	您還不是貴族，沒有額外購買次數
jiehuntips	结婚(H)	結婚(H)
fwxiamts	提示：点击符文图标可进行镶嵌和拆卸,符文可在商城中获得.	提示：點擊符文圖示可進行鑲嵌和拆卸,符文可在商城中獲得.
miao	秒	秒
yc12g1	开启闯宫需消耗<font color='#FFFF00'>1</font>个<font color='#00ff00'>{0}</font>	開啟闖宮需消耗<font color='#FFFF00'>1</font>個<font color='#00ff00'>{0}</font>
yc12g2	(购买商城“勇闯十二宫礼包”可获得<font color='#00ff00'>{0}</font>)	(購買商城“勇闖十二宮禮包”可獲得<font color='#00ff00'>{0}</font>)
yc12g3	当前持有<font color='#00ff00'>{0}</font>：<font color='#FFFF00'>{1}</font>	當前持有<font color='#00ff00'>{0}</font>：<font color='#FFFF00'>{1}</font>
yc12g4	今日闯宫次数已用尽，提升贵族等级可增加闯宫次数	今日闖宮次數已用盡，提升貴族等級可增加闖宮次數
yc12g5	{0}数量不足	{0}數量不足
yc12g6	提前闯宫会消耗<font color='#FFFF00'>{0}</font>神石或魔晶	提前闖宮會消耗<font color='#FFFF00'>{0}</font>神石或魔晶
yc12g7	是否花费#C(#FFFF00){0}#n神石或魔晶，提前闯宫?	是否花費#C(#FFFF00){0}#n神石或魔晶，提前闖宮?
yc12g8	加入公会后可使用	加入公會後可使用
yc12g9	召唤帮手冷却剩余<font color='#FFFF00'>{0}</font>秒	召喚幫手冷卻剩餘<font color='#FFFF00'>{0}</font>秒
yc12g10	等级不足{0}级，无法协助闯宫	等級不足{0}級，無法協助闖宮
yc12g11	1、玩家等级达到80级且贵族1及以上用户可开启勇闯十二宫玩法入口#H2、贵族等级不同，每日可闯宫次数也不同#H3、闯宫次数每日0点重置#H4、开启闯宫消耗1个闯宫证#H5、开启闯宫后可招募其他玩家进行协助，协助满8人可获得奖励，协助未满8人，玩家也可消耗神石或魔晶直接获得奖励#H6、玩家每日协助其他玩家闯宫，可获得2次奖励，之后协助不会获得奖励#H7、协助闯宫需要玩家等级达到60级#H8、活动结束后，玩家不能打开勇闯十二宫界面，也不能再闯宫	1、玩家等級達到80級且貴族1及以上用戶可開啟勇闖十二宮玩法入口#H2、貴族等級不同，每日可闖宮次數也不同#H3、闖宮次數每日0點重置#H4、開啟闖宮消耗1個闖宮證#H5、開啟闖宮後可招募其他玩家進行協助，協助滿8人可獲得獎勵，協助未滿8人，玩家也可消耗神石或魔晶直接獲得獎勵#H6、玩家每日協助其他玩家闖宮，可獲得2次獎勵，之後協助不會獲得獎勵#H7、協助闖宮需要玩家等級達到60級#H8、活動結束後，玩家不能打開勇闖十二宮介面，也不能再闖宮
yc12g12	不可协助自己	不可協助自己
yc12g13	活动尚未开启	活動尚未開啟
xmly1	当前贵族等级每场挑战可购买复活次数：{0}	當前貴族等級每場挑戰可購買復活次數：{0}
fwxiatishi	神器可镶嵌符文，神器可在公会副本中获得.	神器可鑲嵌符文，神器可在公會副本中獲得.
sqjiarugh	现在申请加入公会需要消耗50魔晶或者神石（{0}小时{1}分后可免费申请）	現在申請加入公會需要消耗50魔晶或者神石（{0}小時{1}分後可免費申請）
xztfk1	1、装备星座天赋卡需要英雄达到天赋卡使用等级；#H2、每个英雄初始拥有一个星座天赋卡槽，其余卡槽需要消耗天赋卡钥匙开启；#H3、激活组合效果需要同一个英雄同时装备三种指定类型的星座天赋卡；#H4、星座天赋卡技能和组合效果只对装备卡牌的英雄生效；	1、裝備星座天賦卡需要英雄達到天賦卡使用等級；#H2、每個英雄初始擁有一個星座天賦卡槽，其餘卡槽需要消耗天賦卡鑰匙開啟；#H3、啟動組合效果需要同一個英雄同時裝備三種指定類型的星座天賦卡；#H4、星座天賦卡技能和組合效果只對裝備卡牌的英雄生效；
xztfk2	#H5、同一个英雄不能同时装备多个同类型的星座天赋卡；#H6、英雄替换上阵时，无法装备的星座天赋卡将会被自动卸下，放入星座天赋卡背包；#H7、若星座天赋卡背包已满，请及时清理。	#H5、同一個英雄不能同時裝備多個同類型的星座天賦卡；#H6、英雄替換上陣時，無法裝備的星座天賦卡將會被自動卸下，放入星座天賦卡背包；#H7、若星座天賦卡背包已滿，請及時清理。
xztfk3	是否消耗{0}个天赋卡钥匙开启第{1}个天赋卡槽？天赋卡钥匙可以在商城中购买或活动中获得。	是否消耗{0}個天賦卡鑰匙開啟第{1}個天賦卡槽？天賦卡鑰匙可以在商城中購買或活動中獲得。
xztfk4	确定消耗{0}个{1}兑换1张{2}吗？	確定消耗{0}個{1}兌換1張{2}嗎？
xztfk5	确定将{0}升级到{1}星吗？	確定將{0}升級到{1}星嗎？
xztfk6	确定要将此天赋卡分解吗？	確定要將此天賦卡分解嗎？
xztfk7	出售返还：	出售返還：
xztfk8	星魂	星魂
dailyPayGift001	是否花费#C(#FF0000){0}神石#n开启#C({1}){2}	是否花費#C(#FF0000){0}神石#n開啟#C({1}){2}
dailyPayGift002	神石不足	神石不足
hallows020	{0}个洗练石	{0}個洗練石
hallows021	{0}个洗练石，{1}个圣器附魔石	{0}個洗練石，{1}個聖器附魔石
us_en_yk1	每天返还魔晶	每天返還魔晶
us_en_yk2	每天领取宝箱	每天領取寶箱
us_en_yk3	英雄竞技挑战	英雄競技挑戰
us_en_yk4	恶魔深渊扫荡	惡魔深淵掃蕩
us_en_yk5	强化装备	強化裝備
us_en_yk6	副本扫荡	副本掃蕩
us_en_yk7	炼金收益加成	煉金收益加成
us_en_yk8	副本收益加成	副本收益加成
us_en_yk9	免CD	免CD
us_en_yk10	+10%	+10%
awpingtai	[(25829,30),(25600,1),(25637,1)]	[(25829,30),(25600,1),(25637,1)]
gjpingtai	[(25829,30),(25600,1),(25637,1)]	[(25829,30),(25600,1),(25637,1)]
yqzd	#C(#4169e1)组队副本{0}，队伍尚缺{1}人，等待你的加入！#C(#00ff00)#U#T(#K(YQZD,{2},立即加入,))	#C(#4169e1)組隊副本{0}，隊伍尚缺{1}人，等待你的加入！#C(#00ff00)#U#T(#K(YQZD,{2},立即加入,))
aiwanbuff	主角享受腾讯爱玩平台特权：#H生命+150  物攻+50  法攻+50	主角享受騰訊愛玩平臺特權：#H生命+150  物攻+50  法攻+50
ganjiabuff	主角享受QQ管家平台特权：#H生命+150  物攻+50  法攻+50	主角享受QQ管家平臺特權：#H生命+150  物攻+50  法攻+50
ymtg1	超值价：	超值價：
ymtg2	每日剩余购买数量：{0}	每日剩餘購買數量：{0}
ymtg4	{0}人	{0}人
ymtg5	1、活动期间每天购买全民大礼包的玩家可获得当日相对应的福利宝箱领取资格。#H2、本次活动为全服务器活动，每日跨服团购人数越多当日解锁的福利宝箱越多，奖励越丰富。#H3、团购奖励在每日00:00结算后通过玩法奖励统一发放给玩家，可通过玩法奖励领取团购奖励。#H4、全民大礼包和跨服团购人数会在每日00:00奖励结算后重置。	1、活動期間每天購買全民大禮包的玩家可獲得當日相對應的福利寶箱領取資格。#H2、本次活動為全伺服器活動，每日跨服團購人數越多當日解鎖的福利寶箱越多，獎勵越豐富。#H3、團購獎勵在每日00:00結算後通過玩法獎勵統一發放給玩家，可通過玩法獎勵領取團購獎勵。#H4、全民大禮包和跨服團購人數會在每日00:00獎勵結算後重置。
ymtg6	等级不足，无法参与活动	等級不足，無法參與活動
rmbBank001	存入当天	存入當天
rmbBank002	立返存入额{0}%	立返存入額{0}%
rmbBank003	等级达到{0}	等級達到{0}
rmbBank004	返还存入额{0}%	返還存入額{0}%
rmbBank005	<font color='#66FF00'>{0}</font>	<font color='#66FF00'>{0}</font>
rmbBank006	<font color='#FF0000'>{0}</font>	<font color='#FF0000'>{0}</font>
rmbBank007	您当前投入#C(#fbfe00){0}#n充值神石，还可投入#C(#fbfe00){1}#n充值神石获取更多返利，是否确认现在领取？#H#C(#FF0000)提示：奖励只可领取一次#n	您當前投入#C(#fbfe00){0}#n儲值神石，還可投入#C(#fbfe00){1}#n儲值神石獲取更多返利，是否確認現在領取？#H#C(#FF0000)提示：獎勵只可領取一次#n
rmbBank008	<font color='#00EE00'>{0}</font>的<font color='#00EE00'>{1}</font>在<font color='#EE7600'>【我的银行】</font>中存入了充值神石：<font color='#fbfe00'>{2}</font>	<font color='#00EE00'>{0}</font>的<font color='#00EE00'>{1}</font>在<font color='#EE7600'>【我的銀行】</font>中存入了儲值神石：<font color='#fbfe00'>{2}</font>
rmbBank009	<font color='#00EE00'>{0}</font>在<font color='#EE7600'>【我的银行】</font>中存入了神石：<font color='#fbfe00'>{1}</font>	<font color='#00EE00'>{0}</font>在<font color='#EE7600'>【我的銀行】</font>中存入了神石：<font color='#fbfe00'>{1}</font>
rmbBank010	<font color='#00EE00'>{0}</font>的<font color='#00EE00'>{1}</font>在<font color='#EE7600'>【我的银行】</font>中领取了奖励神石：<font color='#fbfe00'>{2}</font> 魔晶：<font color='#fbfe00'>{3}</font>	<font color='#00EE00'>{0}</font>的<font color='#00EE00'>{1}</font>在<font color='#EE7600'>【我的銀行】</font>中領取了獎勵神石：<font color='#fbfe00'>{2}</font> 魔晶：<font color='#fbfe00'>{3}</font>
rmbBank011	<font color='#00EE00'>{0}</font>在<font color='#EE7600'>【我的银行】</font>中领取了奖励神石：<font color='#fbfe00'>{1}</font> 魔晶：<font color='#fbfe00'>{2}</font>	<font color='#00EE00'>{0}</font>在<font color='#EE7600'>【我的銀行】</font>中領取了獎勵神石：<font color='#fbfe00'>{1}</font> 魔晶：<font color='#fbfe00'>{2}</font>
rmbBank012	充值神石：#C(#fbfe00){0}#n#HQ点商城购买的神石，可用于神石银行投资	儲值神石：#C(#fbfe00){0}#n#H平臺儲值的神石，可用于神石銀行投資
rmbBank013	奖励神石：#C(#fbfe00){0}#n#H其他途径获得神石，无法用于神石银行投资	獎勵神石：#C(#fbfe00){0}#n#H其他途徑獲得神石，無法用於神石銀行投資
rmbBank014	<font color='#ffffff'>您当前投入<font color='#fbfe00'>{0}</font>充值神石</font>	<font color='#ffffff'>您當前投入<font color='#fbfe00'>{0}</font>儲值神石</font>
rmbBank015	<font color='#FF0000'>您当前尚未存入任何充值神石</font>	<font color='#FF0000'>您當前尚未存入任何儲值神石</font>
rmbBank016	您已领取完所有返利！	您已領取完所有返利！
rmbBank017	可用充值神石不足	可用儲值神石不足
rmbBank018	最大可投{0}充值神石，您还可投入{1}充值神石	最大可投{0}儲值神石，您還可投入{1}儲值神石
rmbBank019	魔晶：#C(#3299cc){0}#n	魔晶：#C(#3299cc){0}#n
djz	第{0}章	第{0}章
ywjbcs	已无劫宝次数	已無劫寶次數
xzfb	请先选择副本	請先選擇副本
zdfbgmcs1	是否使用{0}魔晶（魔晶不足时，消耗神石），兑换一次挑战次数?	是否使用{0}魔晶（魔晶不足時，消耗神石），兌換一次挑戰次數?
zdfbgmcs2	贵族等级越高,可以购买的挑战次数越多哟!	貴族等級越高,可以購買的挑戰次數越多喲!
skyCardPanel001	装备	裝備
skyCardPanel002	卸下	卸下
skyCardPanel003	已有：	已有：
skyCardPanel004	材料不足	材料不足
skyCardPanel005	使用等级:80	使用等級:80
skyCardPanel006	天赋卡等级:	天賦卡等級:
skyCardPanel007	可装备角色:	可裝備角色:
skyCardPanel008	全体角色	全體角色
skyCardPanel009	主角	主角
skyCardPanel0010	该系统80级开放	該系統80級開放
skyCardPanel0011	等级	等級
skyCardPanel0012	数量：	數量：
woldtips1	世界地图3级开启	世界地圖3級開啟
kfboss1	1) 若在BOSS挑战剩余时间内，等级≥32级的玩家可以单独挑战或者组队挑战，超时则无法再挑战。#H2) 挑战胜利则界面中的BOSS会变成玩家的造型并且在指定的场景中展示通关大神的荣耀雕像，#H地点分别为第一关：龙骑神殿、第二关：龙骑神殿、第三关：精灵大陆、第四关：精灵大陆、第五关：亡灵圣域。	1) 若在BOSS挑戰剩餘時間內，等級≥32級的玩家可以單獨挑戰或者組隊挑戰，超時則無法再挑戰。#H2) 挑戰勝利則介面中的BOSS會變成玩家的造型並且在指定的場景中展示通關大神的榮耀雕像，#H地點分別為第一關：龍騎神殿、第二關：龍騎神殿、第三關：精靈大陸、第四關：精靈大陸、第五關：亡靈聖域。
kfboss2	任意玩家击败该BOSS即可激活奖励	任意玩家擊敗該BOSS即可啟動獎勵
kfboss3	贵族等级不足{0}，无法领奖！	貴族等級不足{0}，無法領獎！
kfboss4	贵族{0}可领	貴族{0}可領
kfboss5	你还可以邀请好友组队一起挑战，确定自己单独挑战？	你還可以邀請好友組隊一起挑戰，確定自己單獨挑戰？
kfboss6	一个人挑战无需组队，请解散队伍再挑战！	一個人挑戰無需組隊，請解散隊伍再挑戰！
kfboss7	击败了该BOSS，贵族{0}以上玩家可领取奖励。	擊敗了該BOSS，貴族{0}以上玩家可領取獎勵。
kfboss8	已领取	已領取
kfboss9	只有队长才能执行该操作	只有隊長才能執行該操作
kfboss10	【{0}】邀请你加入TA的队伍	【{0}】邀請你加入TA的隊伍
kfboss11	第{0}关	第{0}關
kfboss12	您所在的队伍类型不是开服Boss，请重新组队！	您所在的隊伍類型不是開服Boss，請重新組隊！
kfboss13	您已有队伍！	您已有隊伍！
kfboss14	#H3) 当所有BOSS挑战剩余时间为0时则玩法关闭，查看挑战记录或者领奖可以前往点击通关大神雕像打开。#H4) 若单独挑战胜利则获得挑战奖励中的全部奖励，若组队挑战则每个成员从中获得其中一件奖励。#H注意：无论队伍中有几个玩家，每个成员都仅会获得其中一件奖励。	#H3) 當所有BOSS挑戰剩餘時間為0時則玩法關閉，查看挑戰記錄或者領獎可以前往點擊通關大神雕像打開。#H4) 若單獨挑戰勝利則獲得挑戰獎勵中的全部獎勵，若組隊挑戰則每個成員從中獲得其中一件獎勵。#H注意：無論隊伍中有幾個玩家，每個成員都僅會獲得其中一件獎勵。
