messageId	desc	Turkishdesc
djbk006	等级不足！	Gereken seviyeye ulaşılmadı!
xyzp001	开启等级不足	Gereken seviyeye ulaşılmadı!
xyzp002	今日剩余抽奖次数:{0}	Bugünlük kalan çevirme hakkı: {0}
xyzp003	是否花费{0}神石，开启转转乐	{0} Kristal tüketerek, çarkıfelek açılsın mı?
xyzp004	今日转动已用尽，请明天再来	Günlük çevirme hakları kullanıldı, yarın tekrar gel
xyzp005	神石不足，请前往购买	Kristal yetersiz! Lütfen önce biraz satın alın.
smsd0	#U#C(#00FF00)#A(#K(CHQS))获取神秘矿石	#U#C(#00FF00)#A(#K(CHQS)) Gizemli kristal al.
smsd1	兑换该物品需要{0}神秘矿石，确定兑换？	Eşya ücreti {0} gizemli kristal. Takas etmek istiyor musunuz?
award001	领奖成功获得：#H{0}	Ödüller kabul edildi ve alınan: #H{0}
autoFind001	关闭	Kapalı
autoFind002	开启	Açık
jjc006	等级不足！	Gereken seviyeye ulaşılmadı!
jjc007	当前可以发起挑战	Mücadeleye hazır
jjc008	距离下次挑战还剩 {0}	Mücadele gerisayım {0}
jjc009	{0}万	{0}0K
jjc010	声望：{0}	İtibar: {0}
jjc011	魔晶：{0}	Bağlı kristal: {0}
jjc012	金币：{0}	Altın: {0}
jjc013	神石：{0}	kristal: {0}
jjc014	{0}次	{0}
jjc015	#C(#ffffff)还可以增加{0}次购买次数	#C(#ffffff) Hala {0} mücadele hakkı satın alınabilir.
jjc016	挑战次数不足	Mücadele hakkı yetersiz 
jjc017	不能挑战自己	Kendinizle dövüşemezsiniz
jjc018	领取到奖励：#H#C({0}){1}#n+{2}	Alınan ödüller: #H#C({0}){1}#n+{2}
jjc019	领取到奖励：#H{0}+{1}	Alınan ödüller: #H{0}+{1}
jjc020	声望	itibar
fycg	封印成功	İşleme yapıldı!
bskbz	宝石孔不足	Yetersiz taş yuvası!
bnxqxtlxbs	不能镶嵌相同类型宝石	Aynı türden taşları aynı ekipmana takamazsınız.
beibao	背包	Çanta
ji60	60级再来	Gereken seviye 60.
zdbntz	组队下不能挑战精英	Elit liderlerle ekip içinde mücadele edilemez.
meiyoukf	暂时没有开放	Kilitli
wxq	未镶嵌	Açık yuva
exchange004	兑换商店数据异常	Takas dükkanı veri hatası
finishDayTask	(已完成)	(Tamamla)
kejieDayTask	(可接)	(Kabul edilmeye hazır)
jinxingzhongDayTask	(进行中)	(Tamamlanmadı)
jieshourenwu	接受任务	Görevi kabul et
wanchengrenwu	完成任务	Görevi tamamla
tijiaorenwu	提交任务	Görevi gönder
jixu	继续	Devam et
shengyuchoujiangcishu	剩余抽奖次数:{0}次	Kalan çevirme hakkı: {0}
jinrishengyu	今日剩余抽奖次数:	Bugünkü Kalan çevirme hakkı:
jinricishuyiyongwan	今天可抽奖次数已经使用完毕	Bugün başka çevirme hakkı kalmadı.
kelingqu	可领取	Alınabilir
bangpai	帮派:	*******
nuliwuliao	无聊的人请来	*******
shenfen	身份:	Durum:
nulianfu	安抚	Rahat
zhemo	折磨	İşkence
guitian	跪舔	Yağcılık
zuzhou	诅咒	Lanet
gonghui	公会:	Birlik:
nulitishikaifang	该系统将于31级开放，敬请期待	31. seviyede açılır.  Lütfen bekleyin!
zuigaodengji	最高等级：	Seviye üstsınırı:
wuxianzhi	无限制	Sınırsız
yidazuigaopinjie	#C(#FFFFFF)已经达到最高品阶	#C(#FFFFFF) en yüksek kaliteye ulaştı.
qqlogin1	QQ面板快捷登陆可领取	
chaozhibaoxlq	你已经领取了超值宝箱的奖励。	Süper kutu aldınız.
carnival1	当前拥有狂欢充值宝箱数量：{0}	Mevcut ödeme karnavalı sandığı: {0}
worldcup1	2014世界杯竞猜规则#H一、16强竞猜规则#H1、竞猜时间：6月13-6月14日#H2、在8组中每组选择2支球队竞猜16强#H3、所选球队每晋级1支，则额外获得1个世界杯宝箱；如未晋级，则没有宝箱奖励。	no need to translate
worldcup2	#H二、冠军竞猜规则#H1、竞猜时间：6月13日-6月14日#H2、从32支球队中选定一个，竞猜为冠军。#H3、竞猜的球队每次晋级，可获得宝箱奖励。在世界杯冠军决出或竞猜球队被提前淘汰后可统一领取宝箱奖励#H4、晋级奖励：#H  小组赛   世界杯宝箱+1#H  八强赛   世界杯宝箱+2#H  四强赛   世界杯宝箱+4#H  半决赛   世界杯宝箱+8#H  决赛     世界杯宝箱+12	no need to translate
worldcup3	#H三、淘汰赛竞猜规则#H1、竞猜时间:淘汰赛竞猜开放至7月12日#H2、每场比赛竞猜截止时间：比赛开赛前一天24:00#H3、选择对阵的球队进行竞猜，玩家可同时选择进行神石竞猜与金币竞猜#H4、竞猜结果以最后的比分为准，包括加时赛与点球大战比分#H5、竞猜胜利失败都会获得奖励，胜利奖励更丰厚	no need to translate
worldcup4	#H四、决赛竞猜规则#H 竞猜时间：活动开放至决赛前一天24:00#H2、选择对阵的球队进行竞猜，玩家可同时选择进行神石竞猜与金币竞猜#H3、竞猜结果以最后的比分为准，包括加时赛与点球大战比分#H4、竞猜胜利失败都会获得奖励，胜利奖励更丰厚#H5、参与决赛神石竞猜立即获得2014世界杯吉祥物福来哥	no need to translate
worldcup5	#H五、世界杯宝箱打开必定获得#C(#66FF00)10#n神石，额外随机获得#C(#FFFF00)宝石、符文、命魂、坐骑培养石、羽翼培养石、宠物圣果等道具#n	no need to translate
worldcup6	需每组选择两支球队才可确认竞猜	no need to translate
worldcup7	是否花费20神石进行竞猜,确认后无法更改	no need to translate
worldcup8	神石不足	no need to translate
worldcup9	竞猜成功	no need to translate
worldcup10	已竞猜等待比赛结果	no need to translate
worldcup11	16强竞猜将在{0}后结束	no need to translate
worldcup12	很遗憾，你未中一场	no need to translate
worldcup13	需选择一支球队	no need to translate
worldcup14	是否花费100神石进行竞猜,确认后无法更改	no need to translate
worldcup15	世界杯未出线	no need to translate
worldcup16	小组赛未结束	no need to translate
worldcup17	很遗憾，不幸淘汰	no need to translate
worldcup18	已领取全部奖励	no need to translate
worldcup19	冠军竞猜将在{0}后结束	no need to translate
worldcup20	竞猜时间已截止	no need to translate
worldcup21	点击国旗,每组4选2,选出你心中的16强	no need to translate
worldcup22	点击国旗,选出你心中的冠军	no need to translate
worldcup23	请在7月17日前领取奖励	no need to translate
worldcup24	未参与16强竞猜	no need to translate
worldcup25	未参与冠军竞猜	no need to translate
worldcup26	世界杯宝箱打开必定获得#C(#66FF00)10#n神石，额外随机获得#C(#FFFF00)宝石、符文、命魂、坐骑培养石、羽翼培养石、宠物圣果等道具#n	no need to translate
worldcup27	距离竞猜结束还有{}，请选择胜利的球队	no need to translate
worldcup28	花费88神石进行竞猜	no need to translate
worldcup29	花费80000金币进行竞猜	no need to translate
worldcup30	是否花费88神石进行竞猜	no need to translate
worldcup31	您已竞猜{0}为本次胜方	no need to translate
worldcup32	等待比赛结果	no need to translate
worldcup33	花费200神石进行竞猜	no need to translate
worldcup34	是否花费200神石进行竞猜	no need to translate
worldcup35	竞猜成功	no need to translate
worldcup36	是否花费80000金币进行竞猜	no need to translate
worldcup_ttss	[(26224,1),(26223,1),(26228,1),(26227,1),(26265,1)]	[(26224,1),(26223,1),(26228,1),(26227,1),(26265,1)]
worldcup_ttjb	[(26044,1),(26267,1),(26254,5),(26255,10),(25687,20)]	[(26044,1),(26267,1),(26254,5),(26255,10),(25687,20)]
worldcup_gjss	[(26224,1),(26223,1),(26228,1),(26227,1),(26265,1)]	[(26224,1),(26223,1),(26228,1),(26227,1),(26265,1)]
worldcup_gjjb	[(26044,1),(26267,1),(26254,5),(26255,10),(25687,20)]	[(26044,1),(26267,1),(26254,5),(26255,10),(25687,20)]
worldcup_16_1	6月29日 00:00	41819
worldcup_16_2	6月29日 04:00	41819.16667
worldcup_16_3	6月30日 00:00	41820
worldcup_16_4	6月30日 04:00	41820.16667
worldcup_16_5	7月1日 00:00	41821
worldcup_16_6	7月1日 04:00	41821.16667
worldcup_16_7	7月2日 00:00	41822
worldcup_16_8	7月2日 04:00	41822.16667
worldcup_8_1	7月5日 00:00	41825
worldcup_8_2	7月5日 04:00	41825.16667
worldcup_8_3	7月6日 00:00	41826
worldcup_8_4	7月6日 04:00	41826.16667
worldcup_4_1	7月9日 04:00	41829.16667
worldcup_4_2	7月10日 04:00	41830.16667
worldcup_3_1	7月13日 04:00	41833.16667
worldcup_2_1	7月14日 03:00	41834.125
carnival2	该活动已结束，请等待下一次狂欢的到来吧！	Etkinlik bitti. Lütfen sonraki seferi bekleyin.
csfh	出售返还：	Fiyat:
csjg	出售价格：	Fiyat:
exchange005	背包空间不足，请先整理背包	Çanta dolu! Lütfen önce boş yer açın.
daily33661	您的3366成长等级是<font color='#ff6501'>{0}</font>，等级越高礼包越丰厚！	3366 büyüme seviyeniz <font color='#ff6501'>{0}</font>. Daha yüksek seviye, daha fazla ödül.
daily33662	马上去升级	Seviye al
yiqiuchengming1	1、一球成名活动需要消耗“布拉祖卡”才能参加。#H2、每成功进球一次可获得1个进球宝箱。#H3、本服或本公会今日累计进球达到一定数量时，可额外获得喝彩次数。#H4、每喝彩一次可获得1个喝彩宝箱。#H5、每日喝彩奖励达到上限将不再获得喝彩宝箱。#H6、未加入公会前的进球次数，在加入公会后不予计算。#H7、进球宝箱及喝彩奖励直接发放至背包。	1. Katılım ücreti bir Brazuca
yiqiuchengming2	#C(#66FF00)#U#A(#K(OPEN_ACTIVITY,51))获得布拉祖卡#n#n#n	#C(#66FF00)#U#A(#K(OPEN_ACTIVITY,51)) Brazuca kazanıldı#n#n#n
yiqiuchengming3	<font color='#FFFF00'>当前拥有<font color='#EE2C2C'>{0}</font>个布拉祖卡</font>	<font color='#FFFF00'>Şu an<font color='#EE2C2C'>{0}</font> Brazuca var.</font>
yiqiuchengming4	<font color='#FFFF00'>需要消耗<font color='#EE2C2C'>{0}</font>个布拉祖卡能进球</font>	<font color='#FFFF00'>ateş etme ücreti<font color='#EE2C2C'>{0}</font> Brazuca. </font>
yiqiuchengming5	<font color='#FFFF99'>再进<font color='#76EE00'>{0}</font>个球可喝彩</font>	<font color='#FFFF99'>Skor<font color='#76EE00'>{0}</font> fazla .</font>
yiqiuchengming6	倒计时：{0}	GS: {0}
yiqiuchengming7	<font color='#FFFF99'>今日剩余喝彩<font color='#76EE00'>{0}</font>次</font>	<font color='#FFFF99'>bugünkü cheer hakkı <font color='#76EE00'>{0}</font>.</font>
yiqiuchengming8	该活动已结束，请等待下一次一球成名的到来吧！	Etkinlik bitti. Lütfen sonraki seferi bekleyin.
zdfb1	您尚未开启下一个章节	Sonraki bölüm açımaya hazır.
zdfb2	消耗{0}魔晶或神石购买1次组队副本收益次数，当前剩余可购买{1}次	Bir kez zindan takım ödülü hakkı satın almak için  {0} bağlı kristal veya kristal harca. Bugünkü kalan satın alım hakkı {1}.
zdfb3	今日没有可以购买的次数了，提升贵族等级可以提升每日购买次数。	Bbugünlük kalmadı satın alım hakkı. Lütfen daha fazla satın alma hakkı için VIP seviyesi alın.
zdfb4	1、组队副本需3人组队且队伍中同时有攻击英雄，辅助英雄及防御英雄存在时才能进入战斗。#H 2、队长和队员在房间中均可以继续更换自身的职业从而帮助玩家更为便捷的开始组队副本。#H 3、所有队员进入准备状态后，队长才可以点击开始。	1. Bir takım için, biri saldırı, biri savunma, biri yardımdan sorumlu 3 oyuncu gerekir. #H 2. Takım kaptanı ve üyeleri takımı kurmada kolaylık olması için sorumluluklarını değiştirebilirler. #H 3. Takım hazır olduğunda sadece kaptan Başlat'a tıklayabilir.
tjzs	推荐指数	Tavsiye derecesi:
zdlpf	等级不足，系统尚未开放	Gereken seviyeye ulaşılmadı! Özellik henüz açılmadı.
djdlb001	剩余购买次数：{0}	Kalan satın alın hakkı: {0}
fund001	需充值<font color='#00EE00'>{0}</font>神石	<font color='#00EE00'>{0}</font> kristal satın alınmalı.
fund002	该活动已结束，请尽快领取您的神石	Etkinlik bitti. Lütfen kristali hemen alın.
fund003	已累计充值：{0}神石	Toplamda alınan: {0} kristal
fund004	本金：{0}神石	Ana: {0} kristal
fund005	利息：{0}神石	Kar: {0} kristal
fund006	已存{0}天	Kristaliniz {0} gündür bankada.
fund007	利息{0}神石	Kar: {0} kristal
fund008	共可获得#C(#00EE00){0}#n神石	Toplamda #C(#00EE00){0}#n kristal alabilirsiniz.
fund009	不在活动时间内	Etkinlik bitti.
fund010	是否花费{0}神石投资（活动期间只能进行1次投资，请慎重选择）	{0} kristal yatırmak istiyor musunuz?(Bu sadece bir kereye mahsustur.)
fund011	未达成条件	Önşart yerine getirilmedi!
fund012	活动期间只能存取一次，是否确定提取<font color='#00EE00'>{0}</font>神石？	Kristali sadece bir kez çekebilirsiniz. <font color='#00EE00'>{0}</font> kristal çekmek istiyor musunuz?
fund013	1、活动期间内只能进行一次存取操作。#H2、每档储蓄金额需要活动开启时间内累计达到充值数量才可开启。#H3、存储天数达到需满足要求时才进行对应利息计算，领取时按照以满足最大条件计算利息。#H4、不满足第一档利息时间时，领取时只能领取本金。#H5、活动结束后未进行领取奖励的玩家，则需要玩家领取奖励后，面板关闭。#H6、存储后第一天不可领取。	1. Kristal tek bir kez yatırılabilir ve çekilebilir.#H2. Yatırılan anaparanın sınırı etkinlik sırasında çektiğiniz miktardır. #H3. Etkinlik 20 günde sona erer. Parayı kaç gün yatırımda tuttuysanız ona göre ödül alırsınız. 20. gün ödülü için ilk gün yatırım yapmanız gerekir. Kaçıncı günde olduğunuzu ve alabileceğiniz ödülü arayüzde görebilirsiniz. #H4. Eğer kar almaya uygun değilseniz, sadece anaparayı alırsınız.#H5. Ödüller alınınca ikon kaybolur.#H6. Kristali yatırdığınız gün çekemezsiniz.
lz1	#C(#00EE00)蓝钻特权#n#H蓝钻用户享受以下特权：#H1、  蓝钻每日礼包#H2、  蓝钻新手礼包#H3、  蓝钻成长礼包#H4、  商城独享八折优惠	
lz2	更多蓝钻特权，请关注蓝钻官网>>	
lz3	您的3366成长等级是：#C(#EE7600)LV{0}#n	3366 büyüme seviyeniz： #C(#EE7600)seviye{0}#n
lz4	#C(#00EE00)蓝钻特权#n#H当前蓝钻贵族为#C(#00EE00)LV{0}#n，享受以下特权：#H1、  蓝钻每日礼包#H2、  蓝钻新手礼包#H3、  蓝钻成长礼包#H4、  商城独享八折优惠	
xingyubaodian1	确定要花费{0}神石购买行动力吗？	Hak satın almak için {0} kristal harcansın mı?
xingyubaodian2	神石不足	Kristal yetersiz!
xingyubaodian3	今日已没有剩余的行动力购买次数了。	Bugün daha fazla hak satın alamazsınız.
xingyubaodian4	剩余购买次数：{0}#H本次购买需花费：{1}神石	Kalan satın alın hakkı: {0}#H Bu kez ücreti: {1} kristal
xingyubaodian5	{0}级开启	{0} seviyede açılır.
xingyubaodian6	你的等级不足{0}级，无法挑战此魔域。	{0} seviyeye ulaşmadan burç bölgesinin bu kısmında mücadele edemezsiniz.
xingyubaodian7	行动力不足。	Hak kalmadı!
xingyubaodian8	本魔域关卡已全部通关，请选择挑战其他魔域吧。	Burç bölgesinin bu kısmı tamamlandı. Lütfen mücadele için diğer kısımlardan seçin.
xingyubaodian9	你当前就处在最高的进度，不能使用一键挑战。	Artık en yüksek seviyede olduğunuz için baskın yapılamaz. 
xingyubaodian10	一键挑战获得：{0}{1} 。	Baskından alınan: {0}{1}
xingyubaodian11	当前已是本魔域第1关，无需重置。	Şu an burç bölgesinin bu kısmının 1. seviyesindesiniz bu sebeple sıfırlanmmalıdır.
xingyubaodian12	重置后将清空当前挑战进度，若要再次挑战本魔域关卡，需消耗1点行动力，请慎重选择。	Sıfırlamadan sonra mücadele süreci silinecek ve tekrar mücadele ücretli olacak. Sıfırlamak istiyor musunuz?
xingyubaodian13	当前行动力:{0}	Mevcut hak: {0}
xingyubaodian14	最高历史记录为第{0}关	Kayıtlı seviyeniz {0}.
xingyubaodian15	第{0}关	Seviye {0}
xingyubaodian16	尚未挑战	Henüz mücadele etmediniz.
dropss1	拿出<font color='#00EE00'>{0}</font>神石，接受神灵恩泽变出更多神石！	Daha fazla kristal almak için <font color='#00EE00'>{0}</font> kristal kullanılarak Ejder Şövalyeden rica edilebilir.
dropss2	至少获得<font color='#00EE00'>{0}</font>奖励神石，更有机会暴击再得<font color='#00EE00'>{1}</font>奖励神石	En az <font color='#00EE00'>{0}</font> hediye kristal kazanılır, kritik oluşmasıyla <font color='#00EE00'>{1}</font> yüklenmiş kristal kazanma şansı vardır.
dropss3	您已完成了所有抽奖	Tüm çevirme hakkını tükettiniz.
dropss4	1、每次投入指定数量的神石，会在对应范围内随机返还玩家神石；#H2、神石不足无法参与抽奖；#H3、每个档次的抽奖只能抽取一次；#H4、玩法开启后持续至所有抽奖完成，然后该玩法结束。	1. Rastgele miktar kristal karşılığında belirtilen miktarda kristal ödeyerek rica edin .#H2. Katılmak için eterli kristaliniz olmalı. #H3. Her  rica hakkı, için gereken kristal miktar farklıdır. #H4. Türm rica hakkı kullanılınca etkinlik biter.
propsType13	圣器	Kutsal Silah
buf_1	生命加成	Can artışı
buf_4	物攻加成	F.Sal. Artışı
buf_6	法攻加成	S.Sal. Artışı
sq001	{0}星	{0} yıldız
sq002	极品	Seviye 11
sl1	#C(#00ff00)#U#A(#K(hqjy))[前往获取]#n#n	#C(#00ff00)#U#A(#K(hqjy))[Go Obtain]#n#n
sl2	需要龙神到达{0}级	Gereken ejder ruhu seviyesi {0} 
sl3	等级不足{0}，无法进化	{0} seviyeye ulaşılmadı. Yükseltilemez.
sl4	道具不足，无法进化	Eşya yetersiz! Yükseltilemez.
sl5	奖励技能点:	Ödüllendirilen beceri puan:
sl6	前置条件未达成	Önşart yerine getirilmedi!
sl7	#C(#00ff00)#U#A(#K(hqjy))[点击获取经验]#n#n	#C(#00ff00)#U#A(#K(hqjy))[tıkla ve  TEC al]#n#n
sl8	神龙等级：	Ejder ruhu seviyesi:
sl9	需要进化后才能继续升级	Seviye almaya devam etmek için yükseltmek gerekiyor.
sl10	再获得{0}点技能点数奖励PVP属性：	PVP özelliği ile kazanılan fazla {0} beceri puanı al:
sl11	主动技能，只能在组队副本中生效。	Aktif beceri. Sadece çoklu-oyuncu zindanda çalışır.
sl12	被动技能，只能在组队副本战斗中生效。	Pasif beceri. Sadece çoklu-oyuncu zindanda çalışır.
