messageId	desc	FrDesc
pet7	培养{0}次，成功{1}次，失败{2}次	formation {0}fois ，réussite {1}fois ，défaite {2}fois 
pet8	1.同类型的宠物之灵最多携带1种。#H2.宠物之灵升级需要宠物精华。#H3.每种宠物之灵增加宠物基本属性的百分比	1.on ne peut que porter une âme de familier de même type．#H2.l'amélioration de l'âme de familier exige l'essence de familier．#H3.chaque familier permet d'augmenter les attributs basiques
pet9	#C(#ffffff)1.每次培养消耗10神石，成功后会提升相应属性#H#C(#66FF00)2.培养有可能失败#n#H3.培养失败后会获得一定幸运值#H4.幸运值越高培养成功率越高#H5.当所有属性培养到最大值时宠物便可以升星。	#C(#ffffff)1.chaque formation consomme 10 pierres divines．#H#C(#66FF00)2.il y a une chance d'échec．#n#H3.points de fortune obtenus si échec．#H4.plus haute la valeur de fortune plus de chances de réussite．#H5.quand les attributs atteignent la limite,il permet d'améliorer le niveau d'étoile．
pet10	{0}数量：{1}	{0}quantité ：{1}
pet11	幸运值越高，成功率越高，当前成功率为{0}%	avec la valeur de fortune plus haute，on a plus de chances d'y réussir．Le pourcentage de réussite actuel est de {0}%
pet12	宠物当前已为最高星数，无法继续升星	familier atteint la maximale quantité de l'étoile．On ne peut pas améliorer l'étoile．
pet13	当前已为最高级	atteindre le niveau le plus haut actuellement 
pet14	需要贵族1级或以上	il faut atteindre le niveau noble 1 ou un plus haut niveau 
pet15	是否花费48神石开启转转乐?	si tu consommes 48 pierres divines pour ouvrir la roue de la fortune?
pet16	宠物	animal familier
pet17	当前已是该宠物外形	actuellement c'est déjà la figure de cet animal familier 
pet18	宠物{0}阶	animal familier de niveau {0}
pet19	宠物星级需要达到{0}	il faut que le niveau de l'étoile de familier atteigne{0}
pet20	前修行进度已经满了，先去进阶吧	l'avancement de l'entraînement précédent est plein．veuillez d'abord améliorer le niveau。 
pet21	宠物星级不足{0}星，不能进行宠物修行	le niveau de l'étoile de familier n'atteint pas {0} étoiles，ne peut pas exécuter l'entraînement des animaux familier 
pet22	当前修行基础成功率：{0}%	taux de réussite basique ：{0}%
pet23	当前修行额外成功率：{0}%	taux de réussite supplémentaire ：{0}%
pet24	本次修行需要使用<font color='#fbfe00'>{0}</font>神石	cet entraînement consomme <font color='#fbfe00'>{0}</font>pierres divines
pet25	修行进度达到<font color='#fbfe00'>{0}</font>可进阶	l'avancement de l'entraînement atteint <font color='#fbfe00'>{0}</font>pour améliorer le niveau 
pet26	<font color='#fbfe00'>{0}阶</font>后宠物可获得以下属性	après <font color='#fbfe00'>{0}niveau </font>l’animal familier peut obtenir des attributs suivants
pet27	当前已达到最高阶	actuellement atteindre le plus haut niveau 
pet28	(已顶级)	(le plus haut niveau )
pet29	(下阶+{0})	(le prochain niveau +{0})
pet30	当前没有道具#C({0}){1}#n	actuellement il n'y a pas de l'objet #C({0}){1}#n
pet31	是否确定花费#C(#fbfe00){0}神石#n进行宠物修行?	si tu es sûr de consommer #C(#fbfe00){0}pierres divines#n pour l'entraînement de familier?
pet32	消耗#C(#fbfe00)10#n神石进行#C(#fbfe00)1#n次修行，使用幸运石可提高成功率	consommer #C(#fbfe00)10#n pierres divines pour #C(#fbfe00)1#n entraînements，utiliser des pierres de la fortune pour augmenter le taux de réussite 
pet33	消耗#C(#fbfe00)500神石#n进行#C(#fbfe00)50#n次修行，使用幸运石可提高成功率	consommer #C(#fbfe00)500 pierres divines #n pour #C(#fbfe00)50#n entraînements，utiliser des pierres de la fortune pour augmenter le taux de réussite 
pet34	是否消耗#C(#fbfe00){0}神石#n进行一键修行?	si tu consommes #C(#fbfe00){0} pierrea magiques #n pour l'entraînement en un bouton?
pet35	是否消耗#C(#fbfe00){0}神石#n和#C(#fbfe00){1}#n个#C(#fbfe00){2}#n进行一键修行?	si tu consommes #C(#fbfe00){0}pierres divines #n et #C(#fbfe00){1}#n #C(#fbfe00){2}#n pour l'entraînement en un bouton ?
pet36	是否花费#C(#FF0000)500神石#n进行#C(#FF0000)50次#n培养？	si tu consommes #C(#FF0000)500 pierres divines #n pour #C(#FF0000)50 fois #n l'entraînement ？
pet37	是否花费#C(#FF0000){0}#n神石及#C(#FF0000){1}#n个宠物圣果进行#C(#FF0000)50次#n培养？	si tu consommes #C(#FF0000){0}#n pierres divines et #C(#FF0000){1}#n fruits sacrés de familier pour #C(#FF0000)50 fois #n entraînements？
nuli1	今日抓捕次数已用尽	aujourd'hui on a utilisé toutes les fois de capture 
nuli2	你的奴隶已满，请先释放不需要的奴隶	vos esclaves sont pleins．veuillez libérer des esclaves dont vous n'avez pas besoin 
nuli3	等级差距超过10级，不能抓捕	l'écart du niveau dépasse 10 niveaux，on ne peut pas le capturer．
nuli4	你将与#C(#FF6600){0}#n的主人#C(#FF6600){1}#n战斗，胜利后#C(#FF6600){2}#n将成为你的奴隶	tu vas combattre #C(#FF6600){1}#n le maître de #C(#FF6600){0}#n，après la victoire，#C(#FF6600){2}#n va devenir ton esclave．
nuli5	你将与#C(#FF6600){0}#n战斗，胜利后#C(#FF6600){1}#n将成为你的奴隶	tu vas combattre #C(#FF6600){0}#n，après la victoire，#C(#FF6600){1}#n va devenir ton esclave．
nuli6	你将与#C(#FF6600){0}#n 战斗，胜利后可随机获得一个他的奴隶	tu vas combattre #C(#FF6600){0}#n，après la victoire，tu peux obtenir aléatoirement un de ses esclaves．
nuli7	今日解救次数已用尽	aujourd'hui des fois de libération sont toutes utilisées 
nuli8	等级差距超过10级，不能解救	l'écart du niveau dépasse 10 niveaux，on ne peut pas le libérer ．
nuli9	你将与#C(#FF6600){0}#n的主人#C(#FF6600){1}#n进行战斗，胜利后#C(#FF6600){2}#n将恢复自由身	tu vas combattre #C(#FF6600){1}#n le maître de #C(#FF6600){0}#n，après la victoire，#C(#FF6600){2}#n devient libre 
nuli10	今日互动次数已用尽	aujourd'hui des fois d'interactivité  sont toutes utilisées 
nuli11	正在保护时间内，请稍后继续	dans le temps de protection，veuillez continuer plus tard 
nuli12	是否确定是否奴隶#C(#FF6600){0}#n，让他恢复自由身	si tu es sûr qu'il est esclave #C(#FF6600){0}#n，le fais libre 
nuli13	获得该奴隶当前生产的训练经验	obtenir l'expérience de l'entraînement de la production actuelle de cet esclave 
nuli14	花费神石或魔晶立即获得该奴隶1小时训练经验	consommer des pierres divines ou cristaux magiques pour obtenir immédiatement l'expérience de l'entraînement d'une heure de cet esclave 
nuli15	花费#C(#66FF00)20#n神石或魔晶压榨1小时训练经验#C(#66FF00){0}#n	consommer #C(#66FF00)20#n pierres divines ou cristaux magiques pour exploiter l'expérience de l'entraînement d'une heure #C(#66FF00){0}#n
nuli16	花费#C(#66FF00){0}#n神石或魔晶立即获得该奴隶一天的训练经验#C(#66FF00){1}#n	consommer #C(#66FF00){0}#n pierres divines ou cristaux magiques pour obtenir immédiatement l'expérience de l'entraînement d'un jour de cet esclave #C(#66FF00){1}#n
nuli17	他已经筋疲力尽，无法继续训练	il est complètement fatigué et ne peut pas continuer d'entraîner 
nuli18	今日获取经验已达上限	aujourd'hui l'expérience obtenue atteint la limite 
nuli19	今日反抗（求救）次数已用尽	aujourd'hui des fois de révolte （secours）sont toutes utilisées 
nuli20	你将与奴隶主#C(#FF6600){0}#n进行战斗，胜利后将恢复自由	tu vas combattre le maître de l'esclave #C(#FF6600){0}#n，après la victoire tu deviens libre 
nuli21	请先加入一个公会	veuillez d'abord adhérer à la guilde 
nuli22	等级差超过10级，无法求救	l'écart du niveau dépasse 10 niveaux，on ne peut pas faire secours 
nuli23	#C(#FF6600){0}#n将与你的奴隶主#C(#FF6600){1}#n进行战斗，#C(#FF6600){2}#n胜利后你将恢复自由	#C(#FF6600){0}#n va combattre ton maître #C(#FF6600){1}#n，après la victoire de #C(#FF6600){2}#n tu deviens libre 
nuli24	今日购买次数已达上限	aujourd'hui la fois de l'achat atteint la limite 
nuli25	#C(#ffffff)今日抓捕次数:#C(#66FF00){0}#n次#n#H#C(#ffffff)今日解救次数:#C(#66FF00){1}#n次#n	#C(#ffffff)capture aujourd'hui:#C(#66FF00){0}#n fois #n#H#C(#ffffff)libération aujourd'hui :#C(#66FF00){1}#n fois #n
nuli26	#C(#ffffff)今日抓捕次数:#C(#66FF00){0}#n次#n#H#C(#ffffff)今日主仆互动次数:#C(#66FF00){1}#n次#n#H#C(#ffffff)今日解救次数:#C(#66FF00){2}#n次#n#H#C(#ffffff)今日获取经验上限：#C(#66FF00){3}#n/#C(#66FF00){4}#n#n	#C(#ffffff)capture aujourd'hui:#C(#66FF00){0}#n fois #n#H#C(#ffffff)la fois de l'interactivité aujourd'hui:#C(#66FF00){1}#nfois #n#H#C(#ffffff)la fois de libération aujourd'hui:#C(#66FF00){2}#n fois #n#H#C(#ffffff)la limite de l'expérience obtenue aujourd'hui：#C(#66FF00){3}#n/#C(#66FF00){4}#n#n
nuli27	#C(#FF6600)今日主仆互动次数:#C(#66FF00){0}#n次#n#H#C(#FF6600)今日反抗(求救)次数:#C(#66FF00){1}#n次#n	#C(#FF6600)la fois de l'interactivité aujourd'hui :#C(#66FF00){0}#n次#n#H#C(#FF6600)la fois de révolte(secours )aujourd'hui :#C(#66FF00){1}#n fois #n
nuli28	是否消耗{0}神石或魔晶购买一次抓捕次数	si tu consommes {0}pierres divines ou cristaux magiqus pour acheter une fois de libération 
nuli29	是否消耗{0}神石或魔晶购买一次解救次数	si tu consommes {1}pierres divines ou cristaux magiqus pour acheter une fois de révolte（secours）
nuli30	是否消耗{0}神石或魔晶购买一次反抗(求救)次数	si tu consommes {2}pierres divines ou cristaux magiqus pour acheter une fois de capture 
nuli31	公会求救	secours à la guilde 
nuli32	我的领主	mon seigneur 
nuli33	我的奴隶	mur esclave 
nuli34	解救	libérer 
nuli35	抓捕	capturer 
nuli36	压榨	exploitation 
nuli37	互动	interactivité 
nuli38	花费神石或魔晶立即获得该奴隶1天的训练经验	consommer des pierres divines ou cristaux magiques pour obtenir immédiatement l'expérience de l'entraînement d'un jour de cet esclave 
nuli39	奴隶	esclave 
nuli40	自由	libre 
nuli41	领主	seigneur 
nuli42	#C(#FF6600)你暂时没有手下败将,在#C(#66FF00)#U#A(#K(dlg,OPEN_ARENA))【英雄竞技】#n#n#n击败等级相差不超过10级的玩家，TA就会成为你的手下败将#n	#C(#FF6600)actuellement il n'y a pas d'adversaire perdant,dans #C(#66FF00)#U#A(#K(dlg,OPEN_ARENA))【Arène】#n#n#n vaincre les joueurs avec le niveau 10 inférieur ou supérieur que le vôtre，ils seront vos adversaires perdants#n
nuli43	#C(#FF6600)你暂时没有夺奴之敌#n	#C(#FF6600)aucun ennemi qui s'est emparé vos esclaves#n
nuli44	#C(#FF6600)没有可解救的目标#n	#C(#FF6600)il n'y a pas de cible à libérer #n
nuli45	#C(#FF6600)没有可求救的目标#n	#C(#FF6600)il n'y a pas de cible à faire secours #n
nuli46	今日还可购买抓捕次数{0}	nombre achetable aujourd'hui {0}
nuli47	今日还可购买解救次数{0}	nombre achetable aujourd'hui {0}
nuli48	今日还可购买求救次数{0}	nombre achetable aujourd'hui {0}
exchange001	请输入正确的购买数量	veuillez entrer la quantité de l'achat correcte
exchange002	所需道具数量不足	la quantité des objets dont on a besoin ne suffit pas 
petfarm1	活动剩余时间：{0}	la temps restant de l'activité：{0}
petfarm2	消耗神石立即收获	consommer des pierres divines pour obtenir immédiatement 
petfarm3	消耗6神石加速2小时	consommer 6 pierres divines pour l'accélération de 2 heures
petfarm4	是否消耗{0}神石一键收获	si tu consommes {0}pierres divines pour récolter en un bouton 
petfarm5	是否消耗6神石加速2小时	si tu consommes 6 pierres divines pour l'accélération de 2 heures
petfarm6	[{0}月{1}日]  你收获了中经验酒+{2},宠物圣果+{3}	[{0}mois {1}jour ]  tu obtiens le vin de l'expérience moyen +{2},fruit sacré de familier+{3}
petfarm7	1.灵树需要种植后进入生长期#H2.生长期的灵树有成长时间，贵族4以下可以通过浇水加快灵树成长#H3.贵族4及以上玩家可使用一键收获快速完成#H4.灵树成熟后点击收获按钮进行收获#H5.收获后的灵树需要重新种植#H6.收获必得：中经验酒×5，大量宠物圣果#H6.活动到期后，面板会自动关闭不再显示，请及时领取	1.après le plantage，l'arbre d'âme va entrer à la période de grandissement．#H2.pendant la période de grandissement，l'arbre d'âme a besoin de temps de grandir．avec le niveau inférieur au noble 4，le joueur peut arroser l'arbre d'âme pour accélérer son grandissement．#H3.avec le niveau de noble 4 ou supérieur au noble 4，le joueur peut utiliser la récolte en un bouton．#H4.après la maturité de l'arbre d'âme cliquez le bouton de récolte pour récolter．#H5.après la récolte，il faut cultiver de nouveau l'arbre d'âme．#H6.par la récolte，on obtiens：le vin de l'expérience moyen×5，beaucoup de fruits sacrés de familier．#H6.lors de la fin de l'activité，la page est automatiquement fermée．veuillez le recevoir à temps．
petfarm8	点击种植	cliquer pour cultiver 
petfarm9	剩{0}进入收获期	il reste {0}pour entrer à la période de récolte 
petfarm10	点击收获领取奖励	cliquer pour récolter et recevoir la récompense 
petfarm11	点击收获	cliquer pour récolter et recevoir la récompense 
petfarm12	#C(#ffffff)[{0}月{1}日] 你获得了{2}	#C(#ffffff)[{0}mois {1}jour ] tu obtiens{2}
petfarm13	非活动时间	hors du temps de l'activité 
changeName4	该角色名可使用	ce nom de ce rôle est disponible à utiliser 
changeName3	请输入名字	veuillez entrer le nom 
changeName5	您输入的名字中包含敏感字符	le nom que vous entrez comprend des mots sensibles
changeName6	是否确定进行改名操作?	tu es sûr de modifier le nom?
changeName8	输入的名字与原名字相同，请重新输入	le nom que vous entrez est même que le nom initial．Veuillez entrer de nouveau 
changeName9	请为您的角色重新命名	veuillez nommer votre rôle de nouveau 
changeName10	该角色名已被使用，请重新命名	ce nom est occupé，veuillez nommer de nouveau．
changeName11	您的身份不是公会会长，无法使用	vous n'êtes pas le président de la guilde et ne pouvez pas utiliser．
changeName12	请输入新公会名称	veuillez entrer le nom de la nouvelle guilde 
changeName13	公会名中包含非法字符	le nom de la guilde comprend des mots illégaux 
changeName14	公会名中不要包含空格	dans le nom de la guilde il ne faut pas comprendre l'espace 
changeName15	该公会名可使用	ce nom de la guilde est occupé
changeName16	请为您的公会重新命名	veuillez nommer votre guilde de nouveau 
