messageId	desc
findBack6	规则说明：#H1、金币找回需消耗一定的金币找回收益。#H2、魔晶找回需要消耗一定魔晶找回收益。#H3、贵族4及以上开启神石找回180%收益。#H4、贵族7及以上开启神石找回200%收益#H5、一般最多可同时找回3天的收益，长节假日最多可同时找回10天的收益。
findBack7	将所有可找回的系统进行时间找回
findBack8	当前所有的系统正处于时间找回
findBack9	贵族等级≥4开启，找回列表中剩余的收益需要花费{0}神石。
findBack10	是否消耗#C(#fbfe00){0}神石#n进行一键神石找回?
findBack11	是否消耗#C(#fbfe00){0}神石#n进行神石找回#C(#00ff00){1}%#n收益
nationalDay001	{0}月{1}日可领取：{2}神石，{3}经验。
nationalDay002	全服已战斗{0}次
nationalDay003	消耗1个“普通凭证”击杀boss，随机获得奖励。
nationalDay004	消耗10个“普通凭证”击杀boss，随机获得奖励。
nationalDay005	消耗1个“精英凭证”击杀boss，随机获得奖励。
nationalDay006	消耗10个“精英凭证”击杀boss，随机获得奖励。
nationalDay007	道具不足，无法击杀boss
nationalDay008	已获得经验：{0}
nationalDay009	每次战斗可获得经验：{0}
nationalDay010	今日最大可获得经验：{0}
nationalDay011	领取
nationalDay012	消耗{0}神石补领礼包
nationalDay013	补领
nationalDay014	是否消耗{0}神石补领礼包
nationalDay015	神石不足，无法补领礼包
nationalDay016	{0}月{1}日可领取返还奖励神石：
nationalDay017	活动未开启
zdptbc1	{0}的队伍
zdptbc2	当前人数：
zdptbc3	队伍编号：
zdptbc4	当前房间人数：
zdptbc5	第{0}章
zdptbc6	剩余次数：
zdptbc7	人数已满
zdptbc8	40级再来
fwblxg1	本日已转动：{0}
cxyx1	#C(#FF0000)温馨提示：#C(#FFFFFF)#H每次开启都会在#C(#00FF00)二级符文礼盒、宠物圣果和符文封印石#C(#FFFFFF)中获得2种奖励，必定获得#C(#00FF00)羽翼培养石#C(#FFFFFF)，一次开启共可获得#C(#FF0000)三种#C(#FFFFFF)奖励。
wsj001	等级不足
qrshl1	购买神石：
qrshl2	首次充值：
qrshl3	每日首笔消费：
qrshl4	炼金次数:
qrshl5	培养次数：
qrshl6	累计登陆：
qrshl7	挑战次数：
qrshl8	挑战次数：
qrshl9	挑战次数：
qrshl10	挑战次数：
qrshl11	挑战次数：
qrshl12	互动次数：
qrshl13	该活动20级开启！
lsdh1	剩余：{0}天{1}小时{2}分钟
lsdh2	说明：#H1、兑换稀有道具需消耗灵石#H2、灵石可通过活动获得
lsdh4	我的灵石：{0}
lsdh5	灵石不足
lsdh6	剩余购买数量为0，无法购买
lsdh8	售价:{0}
lsdh9	功能未开启
lsdh10	是否花费1个#C(#FF0000)青涩回忆#n开启青涩笔记本
lsdh11	青涩回忆不足
mrjly1	本次补签消耗#C(#fbfe00){0}#n神石，确定进行补签?
mrjly2	当前累计龙印:<font color='#ff0000'>{0}</font>
mrjly3	活动时间：{0}月{1}日～{2}月{3}日
mrjly4	购买<font color='#00ff00'>{0}</font>神石获得<font color='#00ff00'>{1}</font>枚龙印
wsjhd1	规则说明：#H1、活动期间只要获得过该变身卡即成功收集。#H2、每个收集奖励只能领取一次。#H3、获得变身卡使用变身后不会影响已收集的数量。
wsjhd2	变身卡buff：#H点击图标打开变身卡buff信息框#H可查看各buff属性、形象信息和进行形象更换操作
wsjhd3	你已经领取了本次奖励，请等待奖励再次刷新
wsjhd4	消耗{0}金币，进行1次普通打鬼
wsjhd5	消耗{0}神石，进行1次高级打鬼
wsjhd6	消耗{0}神石，进行10次高级打鬼
wsjhd7	今日剩余普通打鬼次数:{0}
wsjhd8	活动未开始
wsjhd9	今日普通打鬼次数不足
wsjhd10	是否确认花费{0}金币打鬼1次
wsjhd11	背包不足，打鬼失败
wsjhd12	金币不足
wsjhd13	是否确认花费{0}神石打鬼1次
wsjhd14	神石不足，打鬼失败
wsjhd15	是否确认花费{0}神石打鬼10次
wsjhd16	花费{0}神石放1次烟花
wsjhd17	花费{0}神石放20次烟花
wsjhd18	花费{0}神石放100次烟花
wsjhd19	是否确认花费{0}神石放1次烟花
wsjhd20	神石不足
wsjhd21	背包不足
wsjhd22	是否确认花费{0}神石放20次烟花
wsjhd23	是否确认花费{0}神石放100次烟花
wsjhd24	宴会未开始，无法进入
wsjhd25	生命+{0}
wsjhd26	攻击速度+{0}
wsjhd27	怒气+{0}
wsjhd28	物攻+{0}
wsjhd29	物防+{0}
wsjhd30	法攻+{0}
wsjhd31	法防+{0}
wsjhd32	暴击+{0}
wsjhd33	免暴+{0}
wsjhd34	破防+{0}
wsjhd35	免破+{0}
wsjhd36	格挡+{0}
wsjhd37	破挡+{0}
wsjhd38	增伤+{0}
wsjhd39	免伤+{0}
hlsktips01	您还不在公会中，无法参与该活动
hlsktips02	冷却中，无法进行操作！
hlsktips03	全公会成员伤害加成20%
hlsktips04	击败第九层的时空守护者即可为全公会成员激活Buff
hlsktips05	第{0}层出现了“{1}”
hlsktips06	活动暂时还未开启！
hlsktips07	5分钟后混乱大军袭来
hlsktips08	1、等级达到32级且加入公会，活动开始前公会排名前100的公会，可参与混乱时空玩法。#H2、每天准点开启对应的混乱时空玩法。#H3、混乱时空中有9层，每一层中有三个传送门。#H4、每层的传送门都会将你传送到不同的地方：#H a.传送到下一层#H b.传送到上一层#H c.传送到下两层#H5、混乱时空中不同的玩法会在不同的层中出现不同的事件。
hlsktips09	1、等级达到32级且加入公会的玩家，可参与混乱时空玩法。#H2、混乱时空中有9层，每一层中有三个传送门。#H3、玩法开启后，玩家可使用5分钟时间寻找底层的“时空守护者”。#H4、击杀混乱时空中第九层的“时空守护者”，可为全帮派成员激活20%的伤害加成buff。#H5、玩法开启后的5分钟后，混乱大军将随机出现在时空中的任意一层。
hlsktips10	1、等级达到32级且加入公会的玩家，可参与混乱时空玩法。#H2、混乱时空中每一层中有三个传送门。#H3、玩法开启后，首层将出现混乱大军。#H4、5分钟内击败当前层数的怪物幻影，即可在当前时空中刷出新的怪物，击杀怪物可获得更多积分。#H5、5分钟内未击败当前层数的怪物，系统将清空当前层数的怪物在下一层刷新事件。
hlsktips11	混乱时空积分+{0}
hlsktips12	#H6、玩家需要前往事件发生的层，击败出现的混乱怪物或者怪物幻影，积累公会积分。#H7、活动结束后玩家将根据积分和排名情况获得对应的奖励。#H8、若玩家个人或公会伤害数值为0，是没有伤害排名奖励的。#H9、可在玩法场景中查看对应的详细说明。
hlsktips13	#H6、玩家需前往事件发生的层，击败出现的妖怪或者boss，积累公会积分。#H7、活动结束后玩家将根据积分和排名情况获得对应的奖励。#H8、若玩家个人或公会伤害数值为0，是没有伤害排名奖励的。
hlsktips14	#H6、玩家需前往事件发生的层，击败出现的妖怪或者boss，积累公会积分。#H7、活动结束后玩家将根据积分和排名情况获得对应的奖励。#H8、若玩家个人或公会伤害数值为0，是没有伤害排名奖励的。
hlsktips15	{0}号传送门
hlsktips16	公会未有人进入
lmjn1	神龙系统中龙脉等级之和达到{0}
lmjn2	拥有{0}个达到{1}阶的龙脉
lmjn3	神龙系统的{0}的龙魂{1}达到{2}阶
yiwangcheng	是
weiwancheng	否
emysbz	恶魔礼盒钥匙不足
yyysbz	羽翼礼盒钥匙不足
uswsj1	已充值：
uswsj4	参与次数:
uswsj5	参与次数:
uswsj6	参与次数:
uswsj7	参与次数:
uswsj8	参与次数:
uswsj9	已经在线:
uskfhdms14	当前人数：
uskfhdms15	当前人数：
uskfhdms16	培养次数：
uskfhdms17	是否完成：
sz001	等级不足
tmxk1	1、消耗神石进行驯服，驯服有机会获得坐骑外形道具#H2、随着驯服次数增多，获得坐骑外形道具的机会也会增加#H3、驯服获得坐骑外形道具后，坐骑外形道具机会将重置#H4、每日驯服达到指定次数时，除了驯服获得道具外，必得一件额外奖励#H5、驯服次数、坐骑外形道具获得机会、额外奖励每日重置
tmxk2	今日已驯服次数：<font color='#fbfe00'>{0}</font>次
tmxk3	此次驯服需消耗：<font color='#fbfe00'>{0}</font>神石
tmxk4	当前<font color='#fbfe00'>坐骑</font>获得机会：<font color='#fbfe00'>×{0}</font>倍
tmxk5	此次驯服需消耗：#C(#fbfe00){0}#n神石#H#C(#FF0000)提示：消耗神石与驯服次数有关#n
dhsd008	镜·龙骑神殿
dtbb001	#C(#00ff00)#U#A(goto)前往#n#n
dtbb002	#C(#00ff00)#U#A(view)点击领取#n#n
dtbb003	1.活动期间内玩家可以通过投掷骰子产生不同组合赢得奖励。#H2.每日可通过游戏购买神石免费领取游戏次数。#H3.每日领取的游戏次数次日不清零，但购买神石后未领取的次数隔日会清零，请及时领取。
dtbb004	今日累计购买神石:{0}
dtbb005	累计购买{0}神石
dtbb006	奖励次数+{0}
dtbb007	#C(#ffffff)恭喜#C(#00ff00){0}#n在活动中投出#C(#ff8000){1}#n#n
dtbb008	25794,25600,26450,27865
dtbb009	25955,26344,26450,27865
dtbb010	25956,26323,26450,27865
ssykhHqct1	1、活动期间每日充值达到10000神石可领取固定奖励；#H2、充值达到10000神石的玩家有资格进入充值排行榜，跨服排行榜每半个小时更新一次，本服排行榜实时更新；#H3、每日23：55结算当日玩家充值排名，23：55分之后充值将不计入每日排行；#H4、每日00：00至次日00：05分为结算时间，在此期间进行充值可能不会被计入充值排行榜；#H5、每日00：00以邮件方式发放排行奖励，跨服前100名、本服前10名的玩家可获得丰厚奖励；#H6、玩家可通过下方按钮查看跨服和本服的今日排名和昨日排名。
ssykhHqct2	活动时间：
ssykhHqct3	活动尚未开启
ssykhHqct4	跨服排名每30分钟更新一次
ssykhHqct5	本服排名实时更新
ssykhHqct6	达标条件：充值≥10000神石
ssykhHqct7	跨服排行榜数据30分钟更新一次
ssykhHqct8	本服排行榜数据实时更新
ssykhZflp1	1、活动期间每日花费指定数量神石可进行奖励抽取；#H2、抽奖有一定概率可获得奖励神石。
ssykhZflp2	是否消耗#C(#fbfe00){0}#n神石进行1次抽奖
ssykhZflp3	是否消耗#C(#fbfe00){0}#n神石进行10次抽奖
ssykhZflp4	#C(#ffffff)#C(#00ff00){0}#n抽到了#C({3}){1}+{2}#n#n
ssykhZflp5	#C(#ffffff)您获得了：#C({2}){0}+{1}#n#n
ssykhZflp6	当前领奖尚未结束
ssykhTgjnh1	1、活动期间每天可购买团购礼包，团购礼包没人仅限购买一次；#H2、根据每日跨服团购人数激活对应额外奖励，团购人数越多，激活奖励越多；#H3、每日23：55结算当日团购奖励，23：55分之后将无法继续参与团购#H4、每日24：00核算并通过邮件发放额外奖励；
ssykhTgjnh2	距离该轮团购结束还有：{0}小时{1}分钟{2}秒
ssykhTgjnh3	是否消耗#C(#fbfe00){0}#n神石购买该商品
ssykhTgjnh4	原价：
ssykhTgjnh5	现价：
ssykhTgjnh6	{0}人
ssykhTgjnh7	您已经参与过此次团购
passWord1	您输入密码格式不正确，密码为6位数字组合
passWord2	您两次输入的结果不一样，请重新输入，并确保无误。
passWord3	清除加密锁是万不得已而为之的，是否要继续该操作？（若您遗失密码，可使用此操作，系统将会在7天后清除加密锁。）
passWord4	1、初始可以设置6位数字组合密码。#H2、每次成功解锁后，则本次登陆出售商品无需再次输入密码。#H3、紫色以下道具出售无需使用密码。#H4、清除加密锁后，7天后生效。
kfzdjj1	只有队长才可调整出战顺序
kfzdjj2	请先创建或加入战队
kfzdjj3	#C(#ffffff)[跨服组队竞技]#C(#00ff00){0}#n邀请你加入队伍#n
kfzdjj4	战队名字：{0}
kfzdjj5	等级：{0}
kfzdjj6	战斗力：{0}
kfzdjj7	战队积分：{0}
kfzdjj8	确定将{0}踢出战队?
kfzdjj9	已申请
kfzdjj10	申请加入
kfzdjj11	确定将队长转让给{0}?
kfzdjj12	您的战队未上榜
kfzdjj13	消耗荣誉：
kfzdjj14	功勋累计：{0}
kfzdjj15	佩戴需功勋达到：{0}
kfzdjj16	已佩戴
kfzdjj17	未佩戴
kfzdjj18	使用等级：{0}级
kfzdjj19	创建战队
kfzdjj20	修改战队
kfzdjj21	请先输入战队名字
kfzdjj22	魔晶不足，无法创建战队
kfzdjj23	{0}秒
kfzdjj24	胜利：{0}
kfzdjj25	失败：{0}
kfzdjj26	排名：{0}
kfzdjj27	排名：暂无
kfzdjj28	总次数：{0}
kfzdjj29	胜率：{0}%
kfzdjj30	请先选择一个图标
kfzdjj31	解散战队将会#C(#FF0000)清除全部积分#n，您确定要解散吗
kfzdjj32	退出战队将清空全部积分及比赛次数，是否确定退出？
kfzdjj33	战队信息
kfzdjj34	#C(#00FF00){0}#n(战斗力:#C(#fbfe00){1}#n)申请加入战队
kfzdjj35	[跨服组队竞技]#C(#00ff00){0}#n邀请你加入战队#C(#00ff00){1}#n
kfzdjj36	匹配失败，请重新开始匹配
kfzdjj37	等级不足{0}级，无法参与活动
kfzdjj38	荣誉不足
kfzdjj39	需要跨服组队竞技场#C(#ff0000){0}#n战队积分，#C(#ff0000){1}#n个人积分才能购买，当前跨服组队竞技场战队积分:#C(#fbfe00){2}#n，个人积分:#C(#fbfe00){3}#n
kfzdjj40	{0}月{1}日结算<font color='#fbfe00'>（第{2}周）</font>
kfzdjj41	组队信息
kfzdjj42	当前匹配已被取消
kfzdjj43	邀请已发送
kfzdjj44	已发送申请
kfzdjj45	战队已解散，无法接受申请
kfzdjj46	暂无
kfzdjj47	还需战斗{0}场
kfzdjj48	匹配战斗需要组成3人队伍才可进行
kfzdjj49	你不是队伍队长，无法进行匹配
kfzdjj50	队伍人数不足，无法进行匹配
kfzdjj51	操作频繁，请稍后
kfzdjj52	你不是队伍队长，无法取消匹配
kfzdjj53	活动期间，不可进行此操作
kfzdjj54	玩家名字：{0}
kfzdjj55	你还没加入战队
kfzdjj56	您的队伍人数已满
kfzdjj57	#C(#00ff00)战队说明#n：#H1、玩家必须创建或加入战队才可参与跨服组队竞技。#H2、战队创建者为队长，队长有修改战队资料、踢出队员、解散战队、邀请队员、转移队长等权限。#H3、战队最多允许3名队员，战队成员共享战队积分，每一名队员的竞技结果均会影响战队积分。#H4、竞技场通过#C(#fbfe00)战队积分#n进行奖励结算，个人积分仅用于评定玩家每场比赛的表现，个人积分、战队积分将在每次月结之后清空。
kfzdjj58	#C(#FFFF00)比赛规则#n：#H1、玩家需要组建3人队伍才可匹配比赛，推荐同一战队的玩家组队进行匹配。#H2、匹配时将会根据队伍内玩家的战队积分匹配积分相近的队伍进行战斗，战斗胜利增加积分，失败扣除积分,战队积分相差越大，低分队伍胜利获得的积分越多，失败扣除的积分越少。#H3、每日前10场战斗将会获得#C(#FF00FF)坐骑培养石#n的额外奖励。
kfzdjj59	#H#C(#ffff00)奖励规则#n：#H1、#C(#0df6ff)日结#n：每周二、四、六进行日结，日结根据战队积分奖励荣誉值，荣誉值可兑换道具。#H2、#C(#0df6ff)周结#n：每周末进行周结，周结根据战队排名奖励功勋值，功勋足够时可佩戴勋章，勋章会增加主角基础属性。#H3、#C(#0df6ff)月结#n：每4周进行一次月结，月结奖励双倍功勋，月结之后战队积分清空。#H4、结算周期前战斗满10场才可获得奖励，奖励将在结算日通过邮件发放，结算前离开或解散战队将无法获得奖励。
kfzdjj60	是否确定离开跨服组队竞技活动？
kfzdjj61	不在活动时间内
kfzdjj62	战队名字有敏感字符，请重新输入
kfzdjj63	荣誉#H来源于跨服组队竞技日结奖励
kfzdjj64	当前为第{0}次刷新，需要消耗{1}荣誉
kfzdjj65	荣誉不足，无法刷新
kfzdjj66	当前为第{0}次刷新，需要消耗{1}荣誉#H#C(#ff0000)注：刷新次数越多，消耗荣誉越多#n
slxtlm001	龙脉90级开启
