stepIndex	nextStep	needLv	needReward	Exp	AwardNMoney	awardBindRMB	awardItems	taskType	taskParam	taskWhat	YuJiaZai	TaskName	TaskNo	Answer	AnswerType	talkType	Talk	npc	scene	desc	descNo	ChuFa	SpeialAc	trapIndex	loadingText	AnswerIcon	TaskGuide	Auto	Pos	FangKuiBiaoTi	FangKuiMiaoShu
5130	5140	85	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】奇幻开始#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】奇幻开始#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)奇幻开始#n	1	0	10513001	1150	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U奇幻的旅行#n	     #C(#EE0000)90级可接取#C(#4876FF)奇幻开始#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1150)						1			
5140	5150	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】奇幻开始#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】奇幻开始#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)奇幻开始#n	2	0	10514001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF01)#U奇幻的旅行#n	     #C(#EE0000)90级可接取#C(#4876FF)奇幻开始#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5150	5160	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】奇幻开始#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】奇幻开始#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)奇幻开始#n	3	0	10515001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF02)#U奇幻的旅行#n	     #C(#EE0000)90级可接取#C(#4876FF)奇幻开始#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5160	5170	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】镜魔#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】镜魔#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)镜魔#n	1	0	10516001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U镜世界的魔#n	     #C(#EE0000)90级可接取#C(#4876FF)镜魔#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5170	5180	90	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】镜魔#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】镜魔#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)镜魔#n	2	0	10517001	1118	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U镜世界的魔#n	     #C(#EE0000)90级可接取#C(#4876FF)镜魔#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1118)						1			
5180	5190	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】镜魔#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】镜魔#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)镜魔#n	3	0	10518001	1152	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U镜世界的魔#n	     #C(#EE0000)90级可接取#C(#4876FF)镜魔#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1152)						1			
5190	5200	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】梦魔#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】梦魔#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)梦魔#n	1	0	10519001	1152	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U梦世界的魔#n	     #C(#EE0000)90级可接取#C(#4876FF)梦魔#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1152)						1			
5200	5210	90	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】梦魔#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】梦魔#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)梦魔#n	2	0	10520001	1154	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U梦世界的魔#n	     #C(#EE0000)90级可接取#C(#4876FF)梦魔#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1154)						1			
5210	5220	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】梦魔#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】梦魔#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)梦魔#n	3	0	10521001	1152	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U梦世界的魔#n	     #C(#EE0000)90级可接取#C(#4876FF)梦魔#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1152)						1			
5220	5230	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】怎么破#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】怎么破#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)怎么破#n	1	0	10522001	1152	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U难破的镜世界#n	     #C(#EE0000)90级可接取#C(#4876FF)怎么破#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1152)						1			
5230	5240	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】怎么破#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】怎么破#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)怎么破#n	2	0	10523001	1153	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U难破的镜世界#n	     #C(#EE0000)90级可接取#C(#4876FF)怎么破#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1153)						1			
5240	5250	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】怎么破#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】怎么破#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)怎么破#n	3	0	10524001	1153	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U难破的镜世界#n	     #C(#EE0000)90级可接取#C(#4876FF)怎么破#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1153)						1			
5250	5260	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】无情杀戮#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】无情杀戮#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)无情杀戮#n	1	0	10525001	1153	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U杀戮之道#n	     #C(#EE0000)90级可接取#C(#4876FF)无情杀戮#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1153)						1			
5260	5270	90	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】无情杀戮#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】无情杀戮#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)无情杀戮#n	2	0	10526001	1155	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U杀戮之道#n	     #C(#EE0000)90级可接取#C(#4876FF)无情杀戮#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1155)						1			
5270	5280	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】无情杀戮#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】无情杀戮#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)无情杀戮#n	3	0	10527001	1153	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U杀戮之道#n	     #C(#EE0000)90级可接取#C(#4876FF)无情杀戮#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1153)						1			
5280	5290	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】屠戮#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】屠戮#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)屠戮#n	1	0	10528001	1152	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U心冷如此#n	     #C(#EE0000)90级可接取#C(#4876FF)屠戮#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1152)						1			
5290	5300	90	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】屠戮#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】屠戮#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)屠戮#n	2	0	10529001	1156	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U心冷如此#n	     #C(#EE0000)90级可接取#C(#4876FF)屠戮#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1156)						1			
5300	5310	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】屠戮#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】屠戮#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)屠戮#n	3	0	10530001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U心冷如此#n	     #C(#EE0000)90级可接取#C(#4876FF)屠戮#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5310	5320	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】醒不了#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】醒不了#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)醒不了#n	1	0	10531001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U难以醒来#n	     #C(#EE0000)90级可接取#C(#4876FF)醒不了#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5320	5330	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】醒不了#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】醒不了#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)醒不了#n	2	0	10532001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U难以醒来#n	     #C(#EE0000)90级可接取#C(#4876FF)醒不了#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5330	5340	90	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】醒不了#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【90级】醒不了#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)醒不了#n	3	0	10533001	1151	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U难以醒来#n	     #C(#EE0000)90级可接取#C(#4876FF)醒不了#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1151)						1			
5340	5350	90	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】抵抗天命#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】抵抗天命#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)抵抗天命#n	1	0	10534001	1201	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U天命可违#n	     #C(#EE0000)95级可接取#C(#4876FF)抵抗天命#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1201)						1			
5350	5360	95	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】抵抗天命#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】抵抗天命#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)抵抗天命#n	2	0	10535001	1206	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U天命可违#n	     #C(#EE0000)95级可接取#C(#4876FF)抵抗天命#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1206)						1			
5360	5370	95	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】抵抗天命#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】抵抗天命#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)抵抗天命#n	3	0	10536001	1201	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U天命可违#n	     #C(#EE0000)95级可接取#C(#4876FF)抵抗天命#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1201)						1			
5370	5380	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】缘由#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】缘由#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)缘由#n	1	0	10537001	1202	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U镜的由来#n	     #C(#EE0000)95级可接取#C(#4876FF)缘由#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1202)						1			
5380	5390	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】缘由#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】缘由#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)缘由#n	2	0	10538001	1202	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U镜的由来#n	     #C(#EE0000)95级可接取#C(#4876FF)缘由#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1202)						1			
5390	5400	95	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】缘由#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】缘由#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)缘由#n	3	0	10539001	1202	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U镜的由来#n	     #C(#EE0000)95级可接取#C(#4876FF)缘由#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1202)						1			
5400	5410	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】你死我亡#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】你死我亡#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)你死我亡#n	1	0	10540001	1203	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U胜的代价#n	     #C(#EE0000)95级可接取#C(#4876FF)你死我亡#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1203)						1			
5410	5420	95	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】你死我亡#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】你死我亡#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)你死我亡#n	2	0	10541001	1207	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U胜的代价#n	     #C(#EE0000)95级可接取#C(#4876FF)你死我亡#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1207)						1			
5420	5430	95	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】你死我亡#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】你死我亡#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)你死我亡#n	3	0	10542001	1203	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U胜的代价#n	     #C(#EE0000)95级可接取#C(#4876FF)你死我亡#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1203)						1			
5430	5440	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】杀戮之心#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】杀戮之心#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)杀戮之心#n	1	0	10543001	1203	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U磨砺杀戮之心#n	     #C(#EE0000)95级可接取#C(#4876FF)杀戮之心#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1203)						1			
5440	5450	95	0	4000	10000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】杀戮之心#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】杀戮之心#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)杀戮之心#n	2	0	10544001	1208	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U磨砺杀戮之心#n	     #C(#EE0000)95级可接取#C(#4876FF)杀戮之心#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1208)						1			
5450	5460	95	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】杀戮之心#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】杀戮之心#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)杀戮之心#n	3	0	10545001	1204	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U磨砺杀戮之心#n	     #C(#EE0000)95级可接取#C(#4876FF)杀戮之心#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1204)						1			
5460	5470	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】磨练己身#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】磨练己身#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)磨练己身#n	1	0	10546001	1204	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U磨练己身#n	     #C(#EE0000)95级可接取#C(#4876FF)磨练己身#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1204)						1			
5470	5480	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】磨练己身#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】磨练己身#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)磨练己身#n	2	0	10547001	1204	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U磨练己身#n	     #C(#EE0000)95级可接取#C(#4876FF)磨练己身#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1204)						1			
5480	5490	95	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】磨练己身#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【95级】磨练己身#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)磨练己身#n	3	0	10548001	1204	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U磨练己身#n	     #C(#EE0000)95级可接取#C(#4876FF)磨练己身#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1204)						1			
5490	5500	95	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【100级】安然接受#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【100级】安然接受#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)安然接受#n	1	0	10549001	1205	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U接受现实#n	     #C(#EE0000)100级可接取#C(#4876FF)安然接受#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1205)						1			
5500	5510	100	0	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【100级】安然接受#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【100级】安然接受#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)安然接受#n	2	0	10550001	1205	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U接受现实#n	     #C(#EE0000)100级可接取#C(#4876FF)安然接受#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1205)						1			
5510	5520	100	1	4000	10000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【100级】安然接受#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【100级】安然接受#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)安然接受#n	3	0	10551001	1205	20	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U接受现实#n	     #C(#EE0000)100级可接取#C(#4876FF)安然接受#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,20,1205)						1			
