worldLevel	wave	startDate	endDate	itemData	specialItemPreview
19	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
19	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(1,4,5,8)	(1,2,3,5,6,7)
19	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
19	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
19	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
19	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
19	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
19	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
19	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
19	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
19	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
19	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
19	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
19	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(2,4,6,8)	(1,2,3,5,6,7)
19	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
19	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
19	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(2,4,5,8)	(1,2,3,5,6,7)
19	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
19	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
19	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
19	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(1,4,5,8)	(1,2,3,5,6,7)
19	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(1,3,5,8)	(1,2,3,5,6,7)
19	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
19	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
19	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
19	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
19	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(2,3,9,8)	(1,2,3,5,6,7)
19	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(2,3,9,7)	(1,2,3,5,6,7)
19	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
19	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(2,4,6,7)	(1,2,3,5,6,7)
19	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
19	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
19	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
19	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
19	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
19	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
19	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
19	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
19	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(1,4,6,8)	(1,2,3,5,6,7)
19	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
19	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(2,3,9,8)	(1,2,3,5,6,7)
19	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
19	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
19	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(2,4,6,8)	(1,2,3,5,6,7)
19	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
19	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
20	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(1,4,6,8)	(1,2,3,5,6,7)
20	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
20	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(2,4,9,8)	(1,2,3,5,6,7)
20	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
20	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
20	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(2,3,5,8)	(1,2,3,5,6,7)
20	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
20	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
20	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
20	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(1,3,9,8)	(1,2,3,5,6,7)
20	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
20	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(2,3,9,8)	(1,2,3,5,6,7)
20	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(1,3,5,7)	(1,2,3,5,6,7)
20	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(2,3,5,8)	(1,2,3,5,6,7)
20	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(1,4,5,7)	(1,2,3,5,6,7)
20	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(1,4,9,8)	(1,2,3,5,6,7)
20	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
20	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
20	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
20	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
20	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(1,4,9,7)	(1,2,3,5,6,7)
20	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
20	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
20	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
20	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
20	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
20	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(1,3,9,7)	(1,2,3,5,6,7)
20	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
20	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
20	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
20	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
20	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
20	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
20	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
20	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(1,4,5,8)	(1,2,3,5,6,7)
20	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
20	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
20	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
20	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
20	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
20	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
20	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
20	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
20	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
20	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(2,4,6,8)	(1,2,3,5,6,7)
20	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
20	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
20	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(2,4,5,8)	(1,2,3,5,6,7)
20	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
20	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
20	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
20	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(1,4,5,8)	(1,2,3,5,6,7)
20	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
20	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
20	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
20	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
20	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(2,3,9,8)	(1,2,3,5,6,7)
20	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(2,3,9,7)	(1,2,3,5,6,7)
20	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
20	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(2,4,6,7)	(1,2,3,5,6,7)
20	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
20	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
20	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
20	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
20	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
20	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
20	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
20	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
20	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(1,4,6,8)	(1,2,3,5,6,7)
20	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
20	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(2,3,9,8)	(1,2,3,5,6,7)
20	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
20	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
20	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(2,4,6,8)	(1,2,3,5,6,7)
20	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
20	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
21	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(1,4,6,8)	(1,2,3,5,6,7)
21	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
21	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(2,4,9,8)	(1,2,3,5,6,7)
21	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
21	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
21	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(2,3,5,8)	(1,2,3,5,6,7)
21	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
21	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
21	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
21	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(1,3,9,8)	(1,2,3,5,6,7)
21	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
21	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(2,3,9,8)	(1,2,3,5,6,7)
21	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(1,3,5,7)	(1,2,3,5,6,7)
21	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(2,3,5,8)	(1,2,3,5,6,7)
21	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(1,4,5,7)	(1,2,3,5,6,7)
21	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(1,4,9,8)	(1,2,3,5,6,7)
21	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
21	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
21	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
21	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
21	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(1,4,9,7)	(1,2,3,5,6,7)
21	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
21	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
21	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
21	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
21	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
21	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(1,3,9,7)	(1,2,3,5,6,7)
21	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
21	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
21	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
21	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
21	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
21	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
21	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
21	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(1,4,5,8)	(1,2,3,5,6,7)
21	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
21	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
21	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
21	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
21	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
21	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
21	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
21	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
21	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
21	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(2,4,6,8)	(1,2,3,5,6,7)
21	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
21	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
21	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(2,4,5,8)	(1,2,3,5,6,7)
21	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
21	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
21	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
21	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(1,4,5,8)	(1,2,3,5,6,7)
21	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
21	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
21	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
21	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
21	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(2,3,9,8)	(1,2,3,5,6,7)
21	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(2,3,9,7)	(1,2,3,5,6,7)
21	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
21	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(2,4,6,7)	(1,2,3,5,6,7)
21	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
21	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
21	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
21	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
21	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
21	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
21	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
21	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
21	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(1,4,6,8)	(1,2,3,5,6,7)
21	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
21	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(2,3,9,8)	(1,2,3,5,6,7)
21	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
21	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
21	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(2,4,6,8)	(1,2,3,5,6,7)
21	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
21	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
22	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
22	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(1,4,6,8)	(1,2,3,5,6,7)
22	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
22	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
22	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
22	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(2,4,9,8)	(1,2,3,5,6,7)
22	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
22	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
22	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(2,3,5,8)	(1,2,3,5,6,7)
22	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
22	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
22	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
22	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(1,3,9,8)	(1,2,3,5,6,7)
22	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
22	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(2,3,9,8)	(1,2,3,5,6,7)
22	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
