rewardId	desc	needVIP	level	needZDL	needFill	bugCard	fillNum	cardNum	oneFlyNum	VIPNum	mountNumber	orangeHeroNum	needGemNum	needGemNumDay	TarotNum	TarotNumDay	mountLevel	singleFill	equipNum	TotalGem	totalTaro	MallWing	TotalFill	UnionTreNum	TotalRMB	PetNum	MarryCnt	RingLevel	HefuDay	WingTimes	TogWingTimes	PetTimes	TogPetTimes	needFeedTimes	unionGod	unionFill	petEvoTimes	totalPetTimes	upstartimes	totalUpstar	upordertimes	totalUpOrder	StarGirlLevel	totalStarGirlLevel	StarGirlStar	totalStarGirlStar	dragonLevel	totaldragonLevel	dragonEvo	totaldragonEvo	titleLevel	totaltitleLevel	maxNum	rewardItem	rewardItemShow	rewardTiLi	rewardTarot	rewardHero	bindRMB	money	UnbindRMB_S	Reputation	TaortHP	request	requestNum
387	全服每日累计<br>消费60000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
388	全服每日累计<br>消费80000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
389	全服累计结婚15对<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,5),(26369,2)]	[(26344,5),(26369,2),(25828,100000)]	0	0	0	0	100000	0	0	0	达标对数：	60
390	全服累计结婚30对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,10),(26342,2),(26369,2)]	[(26344,10),(26342,2),(26369,2),(25828,150000)]	0	0	0	0	150000	0	0	0	达标对数：	60
391	全服累计结婚40对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,10),(26342,3),(26369,2)]	[(26344,10),(26342,3),(26369,2),(25828,150000)]	0	0	0	0	150000	0	0	0	达标对数：	60
392	全服累计结婚50对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,15),(26342,4),(26369,2)]	[(26344,15),(26342,4),(26369,2),(25828,200000)]	0	0	0	0	200000	0	0	0	达标对数：	60
393	全服累计结婚60对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,15),(26342,5),(26369,2)]	[(26344,15),(26342,5),(26369,2),(25828,200000)]	0	0	0	0	200000	0	0	0	达标对数：	60
394	婚戒榜第1名<br>情侣双方可领	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26342,20),(35622,1)]	[(26342,20),(25829,200),(35622,1)]	0	0	0	200	0	0	0	0		
395	婚戒榜第2名<br>情侣双方可领	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26342,20)]	[(26342,20),(25829,200),(25828,980000)]	0	0	0	200	980000	0	0	0		
396	婚戒榜第3名<br>情侣双方可领	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26342,15)]	[(26342,15),(25829,150),(25828,880000)]	0	0	0	150	880000	0	0	0		
397	婚戒榜第4-20名<br>情侣双方可领	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26342,10)]	[(26342,10),(25829,100),(25828,680000)]	0	0	0	100	680000	0	0	0		
398	婚戒达到2阶	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26342,5),(26035,1)]	[(26342,5),(26035,1),(25828,100000)]	0	0	0	0	100000	0	0	0		
399	每日累计<br>充1000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,1)]	[(26478,1)]	0	0	0	0	0	0	0	0	购买神石：	200000
400	每日累计<br>充2000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,1)]	[(26478,1)]	0	0	0	0	0	0	0	0	购买神石：	200000
401	每日累计<br>充3000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,1)]	[(26478,1)]	0	0	0	0	0	0	0	0	购买神石：	200000
402	每日累计<br>充5000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,2)]	[(26478,2)]	0	0	0	0	0	0	0	0	购买神石：	200000
403	每日累计<br>充7000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,2)]	[(26478,2)]	0	0	0	0	0	0	0	0	购买神石：	200000
404	每日累计<br>充10000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,3)]	[(26478,3)]	0	0	0	0	0	0	0	0	购买神石：	200000
405	每日累计<br>充15000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,5)]	[(26478,5)]	0	0	0	0	0	0	0	0	购买神石：	200000
406	每日累计<br>充20000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,5)]	[(26478,5)]	0	0	0	0	0	0	0	0	购买神石：	200000
407	每日累计<br>充30000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,10)]	[(26478,10)]	0	0	0	0	0	0	0	0	购买神石：	200000
408	每日累计<br>充40000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,10)]	[(26478,10)]	0	0	0	0	0	0	0	0	购买神石：	200000
409	每日累计<br>充50000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,10)]	[(26478,10)]	0	0	0	0	0	0	0	0	购买神石：	200000
410	每日累计<br>充100000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,50)]	[(26478,50)]	0	0	0	0	0	0	0	0	购买神石：	200000
411	每日累计<br>充80000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,10)]	[(26478,10)]	0	0	0	0	0	0	0	0	购买神石：	200000
412	每日累计<br>充90000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,10)]	[(26478,10)]	0	0	0	0	0	0	0	0	购买神石：	200000
413	每日累计<br>充100000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,10)]	[(26478,10)]	0	0	0	0	0	0	0	0	购买神石：	200000
414	每日累计<br>充130000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,30)]	[(26478,30)]	0	0	0	0	0	0	0	0	购买神石：	200000
415	每日累计<br>充160000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,30)]	[(26478,30)]	0	0	0	0	0	0	0	0	购买神石：	200000
416	每日累计<br>充200000神石	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26478,40)]	[(26478,40)]	0	0	0	0	0	0	0	0	购买神石：	200000
1001	合服第1天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,1),(26042,1)]	[(26223,1),(26042,1),(25829,100),(26046,100),(25828,1000000)]	100	0	0	100	1000000	0	0	0		
1002	合服第2天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,2),(26042,2)]	[(26223,2),(26042,2),(25829,200),(26046,100),(25828,1500000)]	100	0	0	200	1500000	0	0	0		
1003	合服第3天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,3),(26042,3)]	[(26223,3),(26042,3),(25829,300),(26046,100),(25828,2000000)]	100	0	0	300	2000000	0	0	0		
1004	合服第4天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,4),(26042,4)]	[(26223,4),(26042,4),(25829,400),(26046,100),(25828,2500000)]	100	0	0	400	2500000	0	0	0		
1005	合服第5天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,5),(26042,5)]	[(26223,5),(26042,5),(25829,500),(26046,100),(25828,3000000)]	100	0	0	500	3000000	0	0	0		
1006	合服第6天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,6),(26042,6)]	[(26223,6),(26042,6),(25829,600),(26046,100),(25828,3500000)]	100	0	0	600	3500000	0	0	0		
1007	合服第7天	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26223,7),(26042,7)]	[(26223,7),(26042,7),(25829,700),(26046,100),(25828,4000000)]	100	0	0	700	4000000	0	0	0		
1008	充值第1名(领取至少充30000神石)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(35820,1),(35821,1),(35822,1),(35823,1)]	[(35820,1),(35821,1),(35822,1),(35823,1)]	0	0	0	0	0	0	0	0		
1009	充值第2名(领取至少充30000神石)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(35821,1),(35822,1)]	[(35821,1),(35822,1)]	0	0	0	0	0	0	0	0		
1010	充值第3名(领取至少充30000神石)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(35821,1)]	[(35821,1)]	0	0	0	0	0	0	0	0		
1011	充值第1至10名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,10),(26043,10)]	[(25831,10),(26043,10),(25829,2000),(25828,20000000)]	0	0	0	2000	20000000	0	0	0		
1012	公会争霸第1名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25829,2000),(25828,20000000)]	0	0	0	2000	20000000	0	0	0		
1013	竞技第1名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25686,500)]	[(25686,500),(25828,10000000)]	0	40	0	0	10000000	0	0	0		
1014	竞技第2名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25686,300)]	[(25686,300),(25828,8000000)]	0	31	0	0	8000000	0	0	0		
1015	竞技第3~10名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25686,100)]	[(25686,100),(25828,4000000)]	0	0	0	0	4000000	0	0	0		
1016	竞技第11~20名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25828,1000000)]	0	0	0	0	1000000	0	0	0		
1023	战力第1名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,188)]	[(25642,188),(25828,18888888)]	0	41	0	0	18888888	0	0	0		
1024	战力第2名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,88)]	[(25642,88),(25828,8888888)]	0	0	0	0	8888888	0	0	0		
1025	战力第3名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,66)]	[(25642,66),(25828,6666666)]	0	0	0	0	6666666	0	0	0		
1026	战力第4~5名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,55)]	[(25642,55),(25828,5555555)]	0	0	0	0	5555555	0	0	0		
1027	战力第6~10名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,33)]	[(25642,33),(25828,3333333)]	0	0	0	0	3333333	0	0	0		
1028	贵族8达标1人	4	0	0	0	0	0	0	0	(8,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26526,1)]	[(26526,1)]	0	0	0	0	0	0	0	0	达标人数：	
1029	贵族8达标1人	5	0	0	0	0	0	0	0	(8,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26553,1)]	[(26553,1)]	0	0	0	0	0	0	0	0	达标人数：	
1030	贵族8达标1人	6	0	0	0	0	0	0	0	(8,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26580,1)]	[(26580,1)]	0	0	0	0	0	0	0	0	达标人数：	
1031	贵族9达标1人	4	0	0	0	0	0	0	0	(9,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26535,1)]	[(26535,1)]	0	0	0	0	0	0	0	0	达标人数：	
1032	贵族9达标1人	5	0	0	0	0	0	0	0	(9,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26562,1)]	[(26562,1)]	0	0	0	0	0	0	0	0	达标人数：	
1033	贵族9达标1人	6	0	0	0	0	0	0	0	(9,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26589,1)]	[(26589,1)]	0	0	0	0	0	0	0	0	达标人数：	
1034	贵族10达标1人	4	0	0	0	0	0	0	0	(10,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26544,1)]	[(26544,1)]	0	0	0	0	0	0	0	0	达标人数：	
1035	贵族10达标1人	5	0	0	0	0	0	0	0	(10,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26571,1)]	[(26571,1)]	0	0	0	0	0	0	0	0	达标人数：	
1036	贵族10达标1人	6	0	0	0	0	0	0	0	(10,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26598,1)]	[(26598,1)]	0	0	0	0	0	0	0	0	达标人数：	
1037	全服每日累计<br>羽翼培养10次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,1)]	[(25642,1),(25828,500000)]	0	0	0	0	500000	0	0	0	培养次数：	1000
1038	全服每日累计<br>羽翼培养50次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,2)]	[(25642,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	培养次数：	1000
1039	全服每日累计<br>羽翼培养100次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,2)]	[(25642,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	培养次数：	1000
1040	全服每日累计<br>羽翼培养200次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,4)]	[(25642,4),(25828,2000000)]	0	0	0	0	2000000	0	0	0	培养次数：	1000
1041	全服每日累计<br>羽翼培养300次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,4)]	[(25642,4),(25828,2000000)]	0	0	0	0	2000000	0	0	0	培养次数：	1000
1042	全服每日累计<br>羽翼培养500次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,8)]	[(25642,8),(25828,4000000)]	0	0	0	0	4000000	0	0	0	培养次数：	1000
1043	全服每日累计<br>羽翼培养700次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,8)]	[(25642,8),(25828,4000000)]	0	0	0	0	4000000	0	0	0	培养次数：	1000
1044	全服每日累计<br>羽翼培养1000次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,12)]	[(25642,12),(25828,6000000)]	0	0	0	0	6000000	0	0	0	培养次数：	1000
1045	羽翼培养500次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1),(25828,500000)]	0	0	0	0	500000	0	0	0	培养次数：	2000
1046	羽翼培养1000次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1),(25828,2000000)]	0	0	0	0	2000000	0	0	0	培养次数：	2000
1047	羽翼培养2000次<br>贵族3可领	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2),(25828,5000000)]	0	0	0	0	5000000	0	0	0	培养次数：	2000
1048	宠物培养10次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,1)]	[(25642,1),(25828,500000)]	0	0	0	0	500000	0	0	0	培养次数：	1000
1049	宠物培养50次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,2)]	[(25642,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	培养次数：	1000
1050	宠物培养100次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,2)]	[(25642,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	培养次数：	1000
1051	宠物培养200次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,4)]	[(25642,4),(25828,2000000)]	0	0	0	0	2000000	0	0	0	培养次数：	1000
1052	宠物培养300次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,4)]	[(25642,4),(25828,2000000)]	0	0	0	0	2000000	0	0	0	培养次数：	1000
1053	宠物培养500次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,8)]	[(25642,8),(25828,4000000)]	0	0	0	0	4000000	0	0	0	培养次数：	1000
1054	宠物培养700次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,8)]	[(25642,8),(25828,4000000)]	0	0	0	0	4000000	0	0	0	培养次数：	1000
1055	宠物培养1000次	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,12)]	[(25642,12),(25828,6000000)]	0	0	0	0	6000000	0	0	0	培养次数：	1000
