girlId	starLevel	girlName	maxStarlevel	maxBlessValue	successNeedMinBlessValue	failAddBlessValue	starLevelUpOdds	starLevelUpNeedItem	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	passiveSkill	skill_rate	pskillIcon	starNotice	skillName	skillDes
8	1	双鱼座星灵	20	16	4	1	14285	(26934,1)	8400	0	0	2800	0	2800	0	400	0	0	0	0	500	0	0	[(3045,1)]	10000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)8000+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	2	双鱼座星灵	20	40	8	1	5555	(26934,1)	15600	0	0	5200	0	5200	0	600	0	0	0	0	800	0	0	[(3045,2)]	10000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)10700+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	3	双鱼座星灵	20	97	20	1	2564	(26934,1)	22800	0	0	7600	0	7600	0	900	0	0	0	0	1000	0	0	[(3045,3)]	10000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)134000+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	4	双鱼座星灵	20	198	40	1	1666	(26934,1)	30000	0	0	10000	0	10000	0	1100	0	0	0	0	1200	0	0	[(3045,4)]	10000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)16100+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	5	双鱼座星灵	20	335	67	1	746	(26934,1)	37200	0	0	12400	0	12400	0	1300	0	0	0	0	1500	0	0	[(3045,5),(3001,0)]	12000	jnxl16	5星可激活被动技能：#H#C(#00FF00)护盾额外增加等于星灵攻击力20%的伤害吸收值#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)18800+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	6	双鱼座星灵	20	535	347	1	531	(26934,1)	44400	0	0	14800	0	14800	0	1600	0	0	0	0	1800	0	0	[(3045,6),(3001,0)]	12000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)21500+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	7	双鱼座星灵	20	735	514	1	452	(26934,1)	51600	0	0	17200	0	17200	0	1900	0	0	0	0	2100	0	0	[(3045,7),(3001,0)]	12000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)24200+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	8	双鱼座星灵	20	1101	748	1	283	(26934,1)	58800	0	0	19600	0	19600	0	2200	0	0	0	0	2400	0	0	[(3045,8),(3001,0),(3004,0)]	14000	jnxl16	8星可激活被动技能：#H#C(#00FF00)护盾吸收效果提高50%#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)26900+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	9	双鱼座星灵	20	1412	988	1	235	(26934,1)	68400	0	0	22800	0	22800	0	2500	0	0	0	0	3000	0	0	[(3045,9),(3001,0),(3004,0)]	14000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)29600+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	10	双鱼座星灵	20	2134	1493	1	156	(26934,1)	78000	0	0	26000	0	26000	0	3100	0	0	0	0	3500	0	0	[(3045,10),(3001,0),(3004,0),(3011,0)]	14000	jnxl16	10星可激活被动技能：#H#C(#00FF00)初始星灵增加25怒气#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)32300+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	11	双鱼座星灵	20	3137	2039	1	91	(26934,1)	90000	0	0	30000	0	30000	0	8600	0	0	0	0	4000	0	0	[(3045,11),(3001,0),(3004,0),(3011,0)]	16500	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)35000+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	12	双鱼座星灵	20	4287	2786	1	66	(26934,1)	102000	0	0	34000	0	34000	0	9100	0	0	0	0	4500	0	0	[(3045,12),(3001,0),(3004,0),(3011,0),(3005,0)]	16500	jnxl16	12星可激活被动技能：#H#C(#00FF00)护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)37700+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	13	双鱼座星灵	20	5787	3761	1	49	(26934,1)	114000	0	0	38000	0	38000	0	9600	0	0	0	0	5000	0	0	[(3045,13),(3001,0),(3004,0),(3011,0),(3005,0)]	16500	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)40400+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	14	双鱼座星灵	20	7537	4899	1	37	(26934,1)	126000	0	0	42000	0	42000	0	10100	0	0	0	0	5500	0	0	[(3045,14),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0)]	19000	jnxl16	14星可激活被动技能：#H#C(#00FF00)星灵释放技能时，20%概率增加25点怒气#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)43100+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	15	双鱼座星灵	20	9787	6361	1	29	(26934,1)	138000	0	0	46000	0	46000	0	10600	0	0	0	0	6000	0	0	[(3045,15),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0)]	19000	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)45800+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	16	双鱼座星灵	20	12537	8149	1	22	(26934,1)	150000	0	0	50000	0	50000	0	11100	0	0	0	0	6500	0	0	[(3045,16),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0),(3006,0)]	19000	jnxl16	16星可激活被动技能：#H#C(#00FF00)主角血量低于30%时，免伤50%2回合#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)48500+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	17	双鱼座星灵	20	15537	10099	1	18	(26934,1)	162000	0	0	54000	0	54000	0	11600	0	0	0	0	7000	0	0	[(3045,17),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0),(3006,0)]	21500	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)51200+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	18	双鱼座星灵	20	19287	12536	1	14	(26934,1)	181200	0	0	60400	0	60400	0	12100	0	0	0	0	7500	0	0	[(3045,18),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0),(3006,0),(3046,0)]	21500	jnxl16	18星可激活被动技能：#H#C(#00FF00)进入战斗时提高己方全队5%增伤及5%减伤#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)53900+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	19	双鱼座星灵	20	23662	15380	1	12	(26934,1)	205200	0	0	68400	0	68400	0	12600	0	0	0	0	8000	0	0	[(3045,19),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0),(3006,0),(3046,0)]	21500	jnxl16		双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)56600+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
8	20	双鱼座星灵	20	999999	999999	1	18	(26934,1)	229200	0	0	76400	0	76400	0	13100	0	0	0	0	8500	0	0	[(3045,20),(3001,0),(3004,0),(3011,0),(3005,0),(3013,0),(3006,0),(3046,0),(3047,0)]	24000	jnxl16	20星可激活被动技能：#H#C(#00FF00)主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#n	双鱼守护	#C(#ffffff)1.为主角提高#C(#ffd700)59300+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n
